channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
42.0,0.0,-0.016977777777587334,2460.000000000191,6.363741935146209,57.28,0.0016666666666846103,-0.00013333333333312078,2399.9999999998545,66.36374193548272,56.06,0.005666666666634748,-0.0020333333333251813,2070.000000000173,396.3637419351644,57.08,0.5026666666638474,0.016755555555367604,2520.0000000000346,53.63625806469736,56.65,0.002000000000021485,5.555555555693753e-05,2699.9999999998604,233.6362580645232,84.0,98.0,1.1420377619219,84.0,211114,1,1,637.610188791661,1926.133228803,1,18192000531,18192000530771,1.64209976867868
42.0,0.0,0.0,2520.0000000000505,7.391999999920245,57.55,0.0063333333333048854,0.00017777777777617528,2370.0000000003706,142.6079999997596,55.55,0.010999999999950575,-0.00023333333333440965,2039.9999999998777,472.60800000025256,,,,,,,,,,,84.0,0.0,1.1420377619219,84.0,210906,1,1,639.000467665209,1926.133228803,1,18192000531,18192000530761,1.64209976867868
41.5,0.0,-0.017777777777495497,1950.0000000002467,2.3987096769440086,57.56,0.007333333333508984,0.000111111111120689,1859.9999999995323,92.39870967765842,55.56,0.0026666666667240235,1.1111111113683583e-05,1499.9999999995457,452.398709677645,,,,,,,,,,,65.0,18.2222222222222,1.1420377619219,65.0,210698,1,1,640.668802313466,1926.133228803,1,18192000531,18192000530751,1.64209976867868
41.5,0.0,-0.016944444444373555,3209.9999999997426,7.1707096774948695,58.85,0.04200000000056082,0.0013333333333689302,3359.999999999593,142.82929032235552,52.89,0.003000000000040395,-0.000500000000013417,3779.999999999538,562.8292903223005,57.06,0.000666666666654842,-0.00026666666666623533,3090.0000000004225,127.17070967681502,55.28,0.0009999999999823481,2.2222222221092867e-05,2760.0000000001987,457.17070967703876,105.0,364.979591836735,1.1420377619219,105.0,210501,1,1,642.615192736433,1926.133228803,1,18192000531,18192000530741,1.64209976867868
41.5,0.0,-0.016211111111169352,2969.999999999889,11.365032257800067,57.69,0.0086666666668166,-0.0005444444444373853,3299.999999999775,341.3650322576859,53.16,0.0006666666666573683,-6.891947949743852e-16,3540.000000000284,581.3650322581952,41.5,0.48633333332666917,0.016111111110669575,2940.000000000408,18.634967741681066,55.2,0.18066666666417985,0.0005999999998151475,2520.000000000217,438.63496774187206,98.5,57.1388888888889,1.58132812807905,98.5,210288,1,1,644.28352738469,1488.22560923725,1,18192000531,18192000530731,1.64209976867868
41.5,0.0,0.0,3269.9999999995684,14.178709676823473,56.12,0.0003333333333346458,-0.016244444444540464,3360.000000000241,104.17870967749604,53.32,0.002000000000004987,3.3333333334524514e-05,4020.00000000034,764.1787096775952,55.37,0.031666666666745,-0.000155555555556325,3179.9999999998204,75.8212903229246,54.27,0.0006666666666681813,-6.666666666699863e-05,2700.000000000171,555.821290322574,108.0,419.836734693878,1.66918620131048,108.0,210106,1,1,646.229917807657,1400.6440853241,1,18192000531,18192000530721,1.64209976867868
41.5,0.0,-0.014911111111029291,4500.000000000049,5.535483870968164,55.79,0.002999999999997749,-8.888888888874686e-05,4650.000000000285,144.4645161292674,48.31,0.0006666666666659884,-8.88888888887561e-05,7769.999999999687,3264.46451612867,,,,,,,,,,,150.0,41.8055555555556,1.66918620131048,150.0,209895,1,1,647.898252455915,1400.6440853241,1,18192000531,18192000530711,1.64209976867868
41.5,0.0,0.0,3090.000000000128,9.699225806317372,55.22,0.0033333333333501053,2.2222222222448683e-05,3209.9999999997285,110.30077419328336,52.86,0.0010000000000050552,1.111111111137097e-05,3929.999999999974,830.3007741935289,55.89,0.029333333333480593,0.0006444444444509172,2909.999999999965,189.69922580648017,53.07,0.0,-4.444444444458901e-05,2639.9999999997963,459.6992258066489,105.0,803.76,1.66918620131048,105.0,209686,1,1,649.288531329462,1400.6440853241,1,18192000531,18192000530701,1.64209976867868
41.5,0.0,0.0,3539.9999999999013,3.0522580645952075,54.98,0.0,-0.00015555555555769402,3419.999999999796,123.05225806470071,47.46,0.009666666666621873,-0.00030000000000188106,1649.999999999958,1893.0522580645386,,,,,,,,,,,128.0,46.4722222222222,1.66918620131048,128.0,209506,1,1,650.95686597772,1400.6440853241,1,18192000531,18192000530691,1.64209976867868
52.77,0.0,-0.0008000000000161453,1889.9999999996105,7.294838709100077,53.37,0.01566666666682503,1.3568081843373706e-14,1529.9999999999995,352.7051612905109,49.8,0.001999999999968073,-4.4444444445926056e-05,150.0000000000444,1732.705161290466,,,,,,,,,,,51.0,47.3877551020408,1.15877687468688,51.0,208714,1,1,657.630204570749,738.316896054001,1,18192000531,18192000530651,1.64209976867868
41.5,0.0,-0.019155555555528843,2580.000000000183,0.24929032292584452,59.73,0.02299999999996994,0.00046666666666508806,2460.000000000099,119.75070967715783,49.67,0.0,0.0,629.9999999995755,1949.7507096776815,57.03,0.005333333333332815,-1.111111111087243e-05,2700.0000000002665,120.24929032300952,56.16,0.00966666666666576,0.0002999999999999755,3179.9999999997176,600.2492903224606,54.0,141.888888888889,1.22276285123355,54.0,208502,1,1,659.298539219007,979.096946972022,1,18192000531,18192000530641,1.64209976867868
52.44,0.006999999999952863,-0.00026666666666307916,1590.0000000002185,9.754967742033614,53.92,0.002999999999961642,-4.4444444444176994e-05,1290.0000000003258,290.24503225785907,50.43,0.0023333333333176477,2.222222222192674e-05,330.0000000002762,1250.2450322579086,,,,,,,,,,,54.0,117.551020408163,1.25475583950688,54.0,208314,1,1,661.244929641974,1099.48697243103,1,18192000531,18192000530631,1.64209976867868
51.99,0.003999999999976171,0.00012222222222067004,1530.0000000001053,9.917419354767617,52.39,0.00600000000001054,4.444444444460215e-05,1649.999999999953,110.08258064508004,49.47,0.001333333333335609,-6.666666666690297e-05,2489.999999999933,950.0825806450603,,,,,,,,,,,60.0,58.2857142857143,1.22025061142712,60.0,207916,1,1,664.859654713198,1097.8939028457,1,18192000531,18192000530611,1.64209976867868
50.89,0.0003333333333333327,-1.1111111111121173e-05,1650.000000000017,6.887096774210477,51.67,0.0,-0.00030000000000011945,1439.999999999916,203.11290322589048,51.0,0.0026666666666671454,-3.333333333334799e-05,780.0000000000393,863.1129032257672,52.33,0.028333333333338963,0.0007333333333336264,1769.9999999999484,126.88709677414181,50.99,0.002000000000000233,-0.00013333333333339395,2070.0000000000314,426.8870967742248,63.0,2.22222222222222,1.01321924294854,63.0,207703,1,1,666.527989361456,1088.33548533372,1,18192000531,18192000530601,1.64209976867868
