channel_elevation,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
223.0,0.0,0.0,1470.0000000012815,13.125000001128683,249.35000610351562,0.019333394368800372,-0.005511118570950334,1619.9999999988097,163.1249999986569,242.32000732421875,0.0013336181640857376,0.00410000271268558,1739.9999999996237,283.1249999994709,,,,,,,,,,,70.0,139.888888888889,1.61024474664355,70.0,57396.3762614366,1,1,268.16606318607,1920.67440213295,1,62269400731,62269400730481
222.5,0.0,0.013888888888402878,1350.0000000003788,14.606854838796153,234.97000122070312,0.0,0.00021111382377511387,1260.000000001876,104.6068548372989,231.2899932861328,0.0209996541345849,0.001266649034327217,1079.9999999997633,284.60685483941165,,,,,,,,,,,67.0,37.5555555555556,1.61024474664355,67.0,57212.2828674384,1,1,270.050399382733,1920.67440213295,1,62269400731,62269400730471
222.5,0.0,0.0,1949.9999999997435,4.451612902737224,235.97000122070312,-0.0013331095377412598,-0.0006333245171362726,1859.999999999485,85.5483870975213,231.44000244140625,0.005000305175801184,-0.00011110093858235098,1649.9999999993156,295.5483870976907,,,,,,,,,,,96.5,49.8055555555556,1.61024474664355,96.5,57013.826337909,1,1,271.934735579396,1920.67440213295,1,62269400731,62269400730461
222.0,0.0,0.0,2219.999999998171,12.096774191540135,236.32000732421875,-0.031666564941309046,-0.003255564371709198,2069.9999999999955,137.90322580663542,231.14999389648438,0.0006663004557223947,0.00019997490776752478,1859.9999999999686,347.90322580666225,,,,,,,,,,,108.0,25.5555555555556,1.56596217798738,108.0,56807.9169435032,1,1,273.819071776058,2112.25971996827,1,62269400731,62269400730451
222.0,0.0,0.0,2189.9999999993015,12.520161289407952,237.63999938964844,0.5213333129916161,0.0173777770998317,2309.9999999995775,132.52016128968398,238.49000549316406,0.16833343506416654,0.006544443766652611,2549.9999999996026,372.520161289709,222.0,-0.436333211261827,-0.014266662597579548,2070.0000000009027,107.47983870899088,231.61000061035156,-0.004999796549565641,0.00352223714199963,1859.999999999885,317.4798387100086,105.0,88.56,1.34454933470653,105.0,56608.7006678759,1,1,275.389351939944,3070.18630914489,1,62269400731,62269400730441
221.5,0.0,0.0,1769.9999999992153,8.993951612252204,231.8699951171875,0.0019999186198502053,-0.0010333251953117404,1649.9999999999181,111.00604838704498,229.91000366210938,0.013999938965211305,0.000466664632185962,1469.9999999990425,291.0060483879206,233.91000366210938,0.014999898275003903,-0.01278889973972142,1919.9999999988645,158.99395161190137,233.11000061035156,0.007666524251369312,0.0005333285861768763,2009.9999999986906,248.99395161172743,84.0,252.0,1.34454933470653,84.0,56433.0130979596,1,1,277.587744169383,3070.18630914489,1,62269400731,62269400730431
221.5,0.0,0.0,1770.000000000604,0.5806451619087056,231.1699981689453,0.007666524251470822,0.0005333285861658494,1649.999999999484,119.41935483921111,229.42999267578125,-0.0010004679361819704,-0.0002333577473882322,1530.0000000005173,239.41935483817792,,,,,,,,,,,84.0,23.04,1.34454933470653,84.0,56192.5111801447,1,1,279.158024333269,3070.18630914489,1,62269400731,62269400730421
221.0,0.0,0.0,1980.0000000007233,8.903225806654518,230.8000030517578,0.03766682942650152,0.001177792019276981,1830.00000000042,141.0967741936488,229.47000122070312,0.0029998779296635356,0.00013332790798592037,1650.0000000007276,321.09677419334116,,,,,,,,,,,96.0,104.56,1.34454933470653,96.0,56000.4170611176,1,1,280.728304497154,3070.18630914489,1,62269400731,62269400730411
221.0,0.0,-0.000555555555579876,2189.9999999997995,6.943548386546809,243.97000122070312,0.3159998575844558,0.010299987792952811,2070.000000000819,113.05645161243365,233.47999572753906,-0.014999898274601114,-0.0004999966091487548,1919.9999999998497,263.05645161340294,,,,,,,,,,,108.0,139.632653061224,1.34454933470653,108.0,55823.9716348091,1,1,282.926696726594,3070.18630914489,1,62269400731,62269400730401
220.5,0.0,0.0,1889.9999999985876,13.499999997978193,232.8800048828125,0.09033355712807577,0.003000013563312578,1739.9999999998429,136.50000000076648,230.13999938964844,0.000999959309885837,-3.0608256091421955e-15,1649.9999999998454,226.50000000076398,,,,,,,,,,,93.0,95.5555555555556,1.34454933470653,93.0,55604.6621177989,1,1,284.811032923257,3070.18630914489,1,62269400731,62269400730391
