channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
118.0,0.6026666666719565,0.016644444444801162,2519.9999999999627,1.489161290191987,148.28,0.013666666666445925,0.00045555555554084327,2370.000000000155,148.51083870961565,140.32,0.031000000000080113,0.0009666666666712404,2129.999999999828,388.5108387099426,147.02,0.030666666666935863,-0.002233333333372526,2759.999999999728,241.48916128995734,136.58,0.0136666666667865,-0.010688888888867721,2819.9999999997635,301.4891612899928,84.0,113.76,1.00311837243296,84.0,175531,1,1,658.39543884464,1201.44474211874,1,18191000121,18191000120831,3.74580106978441
116.0,0.0,-0.020855555555575167,2489.999999999931,14.44042594520215,127.2,0.3733333333335089,0.012444444444456144,2519.999999999917,44.44042594518805,126.91,0.0013333333333341683,-2.222222222223869e-05,2669.9999999998463,194.44042594511757,,,,,,,,,,,84.0,26.4722222222222,1.09382354737767,84.0,174561,1,1,666.377286174125,2143.72177360057,1,18191000121,18191000120781,3.74580106978441
112.5,0.36533333333204837,0.003388888888864902,2400.000000000044,2.517419354844151,123.46,0.2636666666657438,0.007866666666602375,2369.9999999999386,32.51741935494965,125.23,0.19799999999930615,0.006599999999953761,2220.000000000011,182.51741935487735,131.09,0.10133333333398742,-0.0006555555555238578,2519.9999999998663,117.48258064497804,122.62,0.013666666666755485,-0.004455555555564165,2669.999999999794,267.48258064490574,79.0,84.4722222222222,1.36017509660374,79.0,172544,1,1,685.717916241723,867.934797076149,1,18191000121,18191000120681,3.74580106978441
108.66,0.08699999999811217,-0.006888888888897006,1440.0000000002642,13.762064515660995,134.45,0.00033333333332674457,-0.000644444444437024,1230.0000000004022,223.76206451552298,129.65,0.054666666665499054,-0.0005222222222718638,1140.0000000003208,313.7620645156044,,,,,,,,,,,48.0,83.0,1.36223763052265,48.0,171552,1,1,694.620745955379,1180.20731856265,1,18191000121,18191000120631,3.74580106978441
78.0,0.0,-0.009188888888920643,2490.0000000001546,3.9446537854946655,86.27,0.02233333333324334,3.3333333328969706e-05,2430.0000000002583,63.94465378539098,85.6,0.021333333333370216,-0.0016444444444501322,2400.0000000001373,93.94465378551195,,,,,,,,,,,84.0,294.16,1.01057903215989,84.0,166550,1,1,740.055876907831,2175.67081461815,1,18191000121,18191000120381,3.74580106978441
77.0,0.0,-0.008511111111061566,3180.000000000035,2.4708869593946474,85.37,0.27900000000008474,0.009300000000005644,3240.000000000017,57.52911304058716,85.23,0.0009999999999938988,3.333333333292532e-05,3360.0000000001733,177.5291130407436,,,,,,,,,,,108.0,34.56,1.00157871931134,108.0,165548,1,1,748.344718365373,514.322482650317,1,18191000121,18191000120331,3.74580106978441
76.0,0.0,0.0,4950.00000000003,0.4360000000024229,82.02,0.004999999999995642,3.3333333331709613e-05,4679.999999999921,270.43600000011156,80.0,0.0,0.0,3810.000000000079,1140.4359999999533,82.76,0.005333333333294738,2.222222221811025e-05,5189.999999999923,239.56399999989026,79.01,0.0016666666666545465,-7.777777777750437e-05,6300.000000000197,1349.564000000165,165.5,740.138888888889,1.00420771998561,165.5,164560,1,1,756.633559822915,836.294513203375,1,18191000121,18191000120281,3.74580106978441
75.5,0.0,0.0,3840.000000000128,8.731225806481689,81.21,0.19033333333623267,0.006344444444637741,3899.999999999836,68.73122580618974,76.64,0.001000000000015287,-6.666666666662574e-05,6299.999999999685,2468.731225806039,80.99,0.0,-4.444444444368847e-05,3540.000000000167,291.2687741934792,80.06,0.0009999999999945202,1.1111111110994179e-05,3240.0000000000327,591.2687741936134,127.0,105.84,1.17181649889185,127.0,163549,1,1,764.308413024342,2416.94340227826,1,18191000121,18191000120231,3.74580106978441
74.5,0.0,0.0,4650.000000000055,8.447428195575412,80.64,0.0023333333333363385,-0.00028888888888721644,4379.99999999999,261.55257180448916,77.28,0.0029999999999844704,9.99999999989609e-05,3959.999999999909,681.5525718045701,78.68,0.1393333333334983,0.0046444444444554344,4680.000000000019,38.44742819553994,77.92,0.0,-3.333333333320019e-05,5130.000000000255,488.4474281957755,156.0,194.472222222222,1.17181649889185,156.0,162547,1,1,773.518236866056,2416.94340227826,1,18191000121,18191000120181,3.74580106978441
73.5,0.0,0.0,3090.0000000001914,11.415483870804565,77.26,0.001333333333345244,-2.222222222134065e-05,3299.999999999984,198.58451612898807,75.92,0.0,-3.333333333328559e-05,4140.000000000081,1038.584516129085,78.7,0.0013333333333351903,2.2222222222391955e-05,2550.000000000024,551.4154838709719,77.17,0.0,0.0,2039.999999999948,1061.415483871048,105.0,439.387755102041,1.17384994454932,105.0,161550,1,1,782.728060707769,1816.25573337486,1,18191000121,18191000120131,3.74580106978441
72.5,0.0,-0.0036777777777243174,3060.00000000027,13.594451612633293,75.89,0.0026666666666725113,-3.3333333333484e-05,2939.999999999968,133.59445161293525,73.98,0.001333333333336533,3.333333333350011e-05,2189.999999999912,883.5944516129916,76.8,0.1433333333336548,0.004777777777799212,3120.0000000001364,46.40554838723301,76.37,0.000333333333336293,-1.1111111111150522e-05,3959.999999999807,886.4055483869038,105.0,174.56,1.18915360563191,105.0,160538,1,1,791.323896293368,1557.69703572269,1,18191000121,18191000120081,3.74580106978441
72.0,0.0,0.0,4439.999999999932,8.866451612861056,76.11,0.0,-0.0003000000000008687,4349.999999999947,98.8664516128456,72.77,0.0019999999999952556,5.555555555513218e-05,3090.0000000000223,1358.8664516127706,75.64,0.032666666667036194,-0.0002999999999794114,4589.99999999983,141.13354838703708,74.75,0.0026666666666601423,-6.666666666541677e-05,4890.000000000037,441.13354838724445,148.0,237.36,1.08286523255033,148.0,159546,1,2,800.533720135081,1129.48342127575,1,18191000121,18191000120031,3.74580106978441
69.0,0.0,0.0,3630.0000000000487,13.119619063509617,76.0,0.044666666666691834,0.0007777777777771228,3269.999999999941,346.88038093659816,72.15,0.0009999999999950053,2.2222222221931982e-05,2700.00000000008,916.880380936459,,,,,,,,,,,122.0,116.222222222222,1.17874079543668,122.0,156113,1,1,833.075097709135,2123.72761681679,1,18191000111,18191000110371,1.10079523783687
68.0,0.0,-0.003833333333329734,2220.000000000113,4.664516128925243,71.56,0.0003333333333320032,-0.00013333333333328577,2100.0000000000564,124.66451612898163,68.25,0.0016666666666477125,1.111111110990127e-05,1170.0000000001871,1054.664516128851,70.96,0.09866666666701793,0.0032888888889123133,2250.000000000006,25.33548387096789,70.85,0.002999999999986134,-0.0002111111111117324,2370.0000000000623,145.33548387102428,75.0,88.56,1.08677374921916,75.0,155100,1,1,842.591915678905,1200.47511930897,1,18191000111,18191000110321,1.10079523783687
67.5,0.0,-0.004366666666656481,3810.000000000086,2.7483870966675568,71.92,0.012333333333256648,0.0004111111111059937,3720.000000000133,92.74838709662072,67.93,0.00033333333333432873,-2.2222222222406727e-05,2969.999999999964,842.7483870967894,71.64,0.0030000000000118005,-0.004400000000034275,3869.999999999852,57.2516129030987,70.64,0.016333333333396545,-0.000955555555562971,4169.999999999815,357.25161290306187,128.0,58.1224489795918,1.06808157992098,128.0,154110,1,2,852.415727776733,2049.47879246574,1,18191000111,18191000110271,1.10079523783687
66.5,0.07233333333335532,0.0022777777777791557,2760.0000000000327,1.7366451612770106,68.79,0.0,-0.00022222222222155504,2700.000000000051,61.73664516125882,65.03,0.004000000000017652,0.00011111111111235415,300.0000000000028,2461.736645161307,70.38,0.02700000000000826,0.0008333333333335825,2939.999999999964,178.26335483865432,69.19,0.0033333333333341545,-0.00028888888889070687,3149.9999999998868,388.263354838577,94.0,1191.55102040816,1.00487779175127,94.0,153095,1,1,862.23953987456,1651.75053109429,1,18191000111,18191000110221,1.10079523783687
65.5,0.0,-0.0031888888889072863,1859.9999999999648,14.888516128990432,68.35,0.003999999999980518,-2.0611406100299034e-15,1769.999999999994,75.11148387098024,65.75,0.0,-8.888888888803611e-05,840.0000000001396,1005.1114838708347,68.5,0.0036666666666490566,-0.0030888888888592277,1920.0000000002528,74.88851612927851,66.99,0.0,0.0,2249.9999999997904,404.88851612881604,63.0,61.25,1.13768671478354,63.0,152081,1,1,871.75635784433,1642.65141794739,1,18191000111,18191000110171,1.10079523783687
64.5,0.09400000000041797,0.0028888888889161742,869.9999999998298,1.1303225808209163,67.32,0.0073333333333183166,0.00018888888888811913,839.9999999999633,31.130322580687448,66.5,0.0009999999999979953,-1.1111111111071406e-05,480.0000000000069,391.13032258064385,67.51,0.0006666666666699737,-8.888888888894126e-05,1050.0000000000357,178.86967741938497,66.61,0.0,-2.2222222222271192e-05,1440.0000000000543,568.8696774194036,30.0,196.775510204082,1.18587025196147,30.0,151079,1,1,881.580169942158,2192.13883563937,1,18191000111,18191000110121,1.10079523783687
64.0,0.07966666666726445,0.0026555555555954073,1229.99999999981,10.327354838476367,67.44,0.00366666666669416,-0.0005555555555518413,1619.9999999998654,400.32735483853185,64.95,0.0019999999999941944,-6.666666666669346e-05,2040.000000000009,820.3273548386755,,,,,,,,,,,43.5,171.138888888889,1.33553777356533,43.5,150061,1,1,890.482999655814,1267.58894372527,1,18191000111,18191000110071,1.10079523783687
63.0,0.07800000000028387,0.002600000000018921,2220.000000000005,14.032258064504731,65.58,0.0009999999999970365,3.3333333333134506e-05,2339.999999999968,105.96774193545843,64.31,0.00033333333333423776,1.1111111111181512e-05,2849.999999999884,615.9677419353743,,,,,,,,,,,75.0,305.714285714286,1.0518274711331,75.0,149058,1,1,900.306811753641,811.693446999725,1,18191000111,18191000110021,1.10079523783687
64.3,0.0933333333338751,0.00013333333332773902,2369.99999999987,1.9258064513269346,64.24,0.0040000000000228395,0.00011111111111232187,2249.999999999826,118.07419354871718,62.69,0.0010000000000082612,2.222222222294571e-05,1590.0000000001007,778.0741935484423,64.33,0.0010000000000082536,-0.0030777777778208475,2399.9999999996235,31.92580645108046,63.65,0.0010000000000082384,1.1111111111999868e-05,2820.000000000148,451.9258064516048,79.5,161.25,1.28935802872319,79.5,147637,1,1,913.507559260097,957.716227942694,1,18191000101,18191000100461,0.727102270992664
