channel_elevation,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
229.0,0.0,0.0,1859.9999999994698,6.145161289549151,231.7899932861328,0.003999837239578422,-0.0028333367242332355,1949.9999999996892,96.14516128976857,230.74000549316406,-0.0013331095377895359,-1.1105007597549659e-05,2459.9999999996203,606.1451612896997,,,,,,,,,,,75.0,328.25,1.16093159158097,75.0,2381586.19805669,1,1,3116.34392293294,1275.14110004919,1,61569000121,61569000120651
228.0,0.0,0.0,2550.000000000267,11.310483871180168,231.6999969482422,-0.0003336588541688061,6.664699978285645e-05,2220.0000000001055,318.68951612898127,230.07000732421875,-0.000999959309894492,-3.333197699643835e-05,810.000000000121,1728.6895161289658,,,,,,,,,,,128.0,70.8163265306122,1.09195938338544,128.0,2380582.14050387,1,1,3120.19556963885,711.471053265063,1,61569000121,61569000120601
226.0,0.016666666666446114,0.002511105007519422,2250.000000000636,13.124999999776719,228.07000732421875,0.0,2.221001519168713e-05,2009.9999999999036,253.12500000050932,225.27999877929688,0.00033315022785853726,-2.2226969400357554e-05,600.0000000007939,1663.124999999619,,,,,,,,,,,117.0,49.84,1.15263274821285,117.0,2379569.76297711,1,1,3123.67447634097,2272.55555548807,1,61569000121,61569000120551
224.0,0.0,0.0,1980.0000000003438,6.169354838835943,226.55999755859375,0.0016667683919153098,0.00034445868597807275,2190.0000000001587,216.16935483865086,224.49000549316406,0.0,5.5541992188049774e-05,3420.000000000279,1446.1693548387714,,,,,,,,,,,95.0,35.1388888888889,1.15263274821285,95.0,2378597.08410335,1,1,3127.52612304688,2272.55555548807,1,61569000121,61569000120501
222.5,0.0,0.0,3090.000000000414,13.729838709938122,225.8000030517578,-0.0003331502278662296,-7.776896158869286e-05,2250.0000000001746,826.2701612903011,224.8000030517578,-0.0006668090820334686,1.110500759542283e-05,1710.000000000146,1366.2701612903297,225.47999572753906,0.004332987467462301,0.00014443291558255614,3600.0000000003133,523.7298387098376,224.3300018310547,-0.0006668090820307244,2.2210015191022084e-05,4170.000000000366,1093.72983870989,136.0,1212.57142857143,1.60238327422789,136.0,2377597.00988134,1,2,3131.37776975278,1502.8806431341,1,61569000121,61569000120451
221.0,0.0,0.0024555630153997227,2069.9999999994925,2.8124999996393854,224.24000549316406,0.006333414713396509,0.00026667277017128344,1800.0000000002922,267.18749999956094,222.13999938964844,-0.0023335774740129846,-0.00021113077800141952,1109.9999999991091,957.187500000744,,,,,,,,,,,117.0,60.16,1.14334441742826,117.0,2376595.12249651,1,1,3135.2294164587,1442.64846263664,1,61569000121,61569000120401
220.0,0.0,0.0007000054253438321,1470.0000000000466,9.229838709574551,222.97999572753906,-0.0006668090820301407,-6.666395399281894e-05,990.0000000000396,489.2298387095816,222.27000427246094,0.0,3.3331976996599646e-05,659.999999999964,819.2298387096572,222.97999572753906,-0.0003336588541675467,-4.4453938802213746e-05,2879.9999999999977,1400.7701612903766,222.16000366210938,0.00033365885416664645,3.3348931206669995e-05,3510.000000000007,2030.7701612903857,95.0,139.222222222222,1.27695622417604,95.0,2375609.83919829,1,1,3138.95681649667,1055.44869545816,1,61569000121,61569000120351
218.0,-0.028666687012568703,-0.0009666612413760272,2910.0000000004316,12.387096774184556,221.14999389648438,0.0,-5.554199218701253e-05,3300.0000000012164,402.38709677496945,219.7899932861328,-0.0020004272460592727,-7.780287000604878e-05,3750.000000001539,852.3870967752919,221.92999267578125,-0.0030003865560515736,-0.00010001288520378545,2010.000000000604,887.6129032256431,221.83999633789062,-0.0009999593098861022,8.88909233969979e-05,1560.0000000008727,1337.6129032253743,132.5,363.805555555556,1.16019699436319,755.0,2374623.26640312,2,2,3142.68421653465,2020.91711246513,1,61569000121,61569000120301
215.5,0.0,0.0,2640.00000000006,6.737903225843638,219.17999267578125,-0.002000427246095721,0.00038886176215529797,3119.9999999999336,486.7379032257172,217.97000122070312,0.0006668090820318969,3.334893120659786e-05,4200.000000000028,1566.7379032258118,223.05999755859375,-0.0029998779296846806,1.1121961804892924e-05,2130.0000000002187,503.26209677399765,220.80999755859375,0.005333455403651088,0.0006889004177540775,1590.000000000115,1043.2620967741013,129.0,338.222222222222,1.0672072121885,129.0,2372613.11536101,1,1,3150.26326327854,1699.815259417,1,61569000121,61569000120201
206.5,0.0,0.0,4500.000000000102,4.18367562815547e-11,209.66000366210938,-0.0016667683919379475,6.666395399248876e-05,4080.000000000028,420.00000000003183,209.22999572753906,-0.00033365885416786027,-1.112196180563513e-05,3419.9999999996758,1080.0000000003843,211.50999450683594,-0.1873336791985145,-0.014422234429205035,4769.99999999923,269.99999999916963,207.2899932861328,-0.001666768391894289,-6.666395399064169e-05,6150.000000000416,1650.0000000003556,225.0,433.44,1.19717203227454,755.0,2368223.34619895,2,3,3166.41533010977,1751.41684164685,1,61569000111,61569000110911
