channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_uncorrected,corrected_discharge,XGB_depth,superelevation1,superelevation2,superelevation_mean,ridge1_slope,ridge2_slope,ridge1_height,ridge2_height,ridge_height_mean,ridge_slope_mean,ridge_width,gamma1,gamma2,gamma_mean,lambda
82.0,0.0,0.0,1710.000000000089,9.473161290209871,86.56,0.0203333333334433,0.0006777777777851,1589.999999999808,110.52683871007092,83.91,0.0006666666666701,-3.333333333369611e-05,719.9999999998444,980.5268387100348,87.44,0.0,-0.0010999999999777,1860.000000000207,159.47316129032788,85.68,0.0,0.0,2010.0000000003247,309.47316129044566,54.0,45.0,1.15299204328526,54.0,1680488,1,1,6323.90012030323,2367.04480653829,1,74252600171,74252600170731,1.25184292231018e-05,156.226,750.7917012582537,4.6841006,0.565743610249581,0.3757391524676435,0.4707413813586122,0.0016666666666668715,0.0009462365591396748,2.6500000000000057,1.759999999999991,2.2049999999999983,0.0013064516129032732,1290.0000000004804,133.13704434987469,75.58748324378173,104.36226379682822,49.1276362214308
80.0,0.0,0.0,959.9999999997268,4.573935483513765,88.84,0.0473333333330046,0.0012111111110832,839.9999999998263,115.42606451638676,86.69,0.0433333333337061,-0.000133333333311,599.9999999999972,355.4260645162159,87.73,0.257666666664877,0.0085888888887695,1020.0000000001436,64.57393548393054,86.88,0.0,0.0,1379.999999999874,424.573935483661,36.0,17.6326530612245,2.30274654056266,36.0,1673495,1,1,6510.32914942933,679.267841199631,1,74252600171,74252600170381,1.25184292231018e-05,156.226,750.7917012582537,4.9900436,0.43085795537072685,0.17033919165819558,0.30059857351446123,0.0025595238095243457,0.0008333333333332244,2.1500000000000057,0.8500000000000085,1.500000000000007,0.0016964285714287852,779.9999999998769,204.46046096589666,66.56852217492046,135.51449157040855,40.73546285660229
80.0,0.0,-0.0070555555556277,1349.9999999994795,0.2011612910041549,86.35,0.0020000000000279,-1.1111111109395114e-05,1289.9999999997865,60.2011612906972,86.29,0.0003333333333295,-5.555555555650064e-05,990.0000000000472,360.2011612904365,85.03,0.0016666666667035,-0.0054777777778319,1439.999999999532,89.79883870904837,84.76,0.0019999999999761,-4.444444444717015e-05,1559.999999999944,209.7988387094604,42.0,0.0,1.27531402843045,42.0,1671461,1,1,6561.63989139064,1936.02201799811,1,74252600171,74252600170281,1.25184292231018e-05,156.226,750.7917012582537,4.84202,0.012391522457339398,0.05576185105803756,0.034076686757688476,4.651162790697519e-05,0.00018750000000005817,0.05999999999998806,0.269999999999996,0.16499999999999204,0.00011700581395351668,569.9999999998969,3.715452400461038,14.977917489363707,9.346684944912372,0.31850405509058166
79.5,0.0,-0.0085777777777121,1770.0000000005427,1.9838709681441744,87.22,0.0103333333332831,-6.66666666668742e-05,1710.000000000313,58.01612903208547,86.44,0.0,0.0,1379.9999999998015,388.01612903259706,85.78,0.2093333333323163,0.0069777777777099,1829.9999999999893,61.98387096759075,85.64,0.000999999999969,3.333333333127055e-05,1950.0000000004488,181.98387096805027,63.0,182.530612244898,1.37808002951458,63.0,1670488,1,1,6587.2952623713,2226.28227677864,1,74252600171,74252600170231,1.25184292231018e-05,156.226,750.7917012582537,4.554716,0.17125106837025247,0.03073737124594283,0.10099421980809765,0.00045614035087711014,7.650273224043791e-05,0.7800000000000011,0.14000000000000057,0.46000000000000085,0.00026632154155877404,570.0000000006473,36.437506874691444,6.11120859310831,21.274357733899876,2.1485871612535865
79.5,0.0,-0.0073222222220186,1800.0000000004502,14.854838709123442,86.09,0.0006666666667004,-0.000222222222229,1709.9999999991992,104.85483871037444,85.54,0.0,-3.333333333315686e-05,1290.0000000004447,524.8548387091289,85.97,0.2156666666776378,0.0071888888896203,1859.999999999341,45.14516128976743,85.99,0.0006666666666572,-6.666666666481586e-05,2070.0000000003174,255.14516129074377,63.0,208.25,1.34000587633726,63.0,1669482,1,1,6612.09545431927,2052.33825891573,1,74252600171,74252600170181,1.25184292231018e-05,156.226,750.7917012582537,4.554716,0.12075395846620286,-0.0043910530351337984,0.05818145271553453,0.0003216374269007338,-1.075268817204468e-05,0.5499999999999972,-0.01999999999999602,0.26500000000000057,0.00015544236936434455,779.9999999998727,25.693113821914384,0.8589486732250257,13.276031247569705,0.7724187842804356
79.5,0.0,-0.0028222222222448,1800.0000000000578,0.758064516223385,90.93,0.0683333333346326,-0.0081444444446066,1889.999999999672,90.7580645158373,84.81,0.0023333333333444,-2.2222222223864952e-05,2429.999999999633,630.7580645157987,85.76,0.0079999999999123,0.0001333333333242,1409.999999999897,389.24193548393737,85.33,0.0003333333333298,-4.444444444347357e-05,150.00000000027396,1649.2419354835604,63.0,78.8888888888889,1.27290480695723,63.0,1667460,1,1,6664.26137531327,1225.78018149857,1,74252600171,74252600170081,1.25184292231018e-05,156.226,750.7917012582537,4.554716,1.3436622287512108,0.09440764025539695,0.7190349345033039,0.0032380952380958025,0.00030496453900711934,6.1200000000000045,0.4300000000000068,3.2750000000000057,0.001771529888551461,2279.999999999359,258.66625759405554,24.361246412954966,141.51375200350526,101.7533314031572
79.5,0.0,0.0,1649.9999999997092,14.51767741922572,86.47,0.026666666667589,0.0003111111111716,1529.9999999998038,105.48232258067968,83.56,0.0013333333332991,-8.888888889138877e-05,1349.9999999999457,285.4823225805378,89.09,0.0,-0.0005333333333341,2040.000000000416,404.5176774199326,86.88,0.000999999999967,3.333333333113362e-05,2790.0000000008336,1154.51767742035,54.0,84.5555555555556,2.49955748920614,54.0,1666474,1,1,6690.77192532661,673.634832078014,1,74252600171,74252600170031,1.25184292231018e-05,156.226,750.7917012582537,4.6841006,0.6212505305004813,0.4718088221326701,0.5465296763165757,0.0019019607843139671,0.0010833333333331162,2.9099999999999966,2.210000000000008,2.5600000000000023,0.0014926470588235417,1440.000000000888,151.93286237573997,86.53907882739055,119.23597060156527,65.1659964181662
79.0,0.0,-0.0046555555556112,1170.0000000001796,6.404258064808573,85.25,0.0026666666667693,1.111111111702164e-05,749.999999999549,413.5957419358221,84.75,0.0,-2.222222222153993e-05,240.00000000043323,923.5957419349378,84.87,0.0129999999999489,0.0004333333333299,1259.9999999999386,96.40425806456756,83.72,0.0009999999999961,-0.0001777777777853,1439.9999999994566,276.4042580640855,42.0,0.0,1.43444272997216,42.0,1665079,1,1,6726.68944469953,925.554280528557,1,74252600161,74252600160881,0.000202885430767478,192.774,943.4070602317989,5.27355,0.09481279153837502,0.21806942053826361,0.15644110603831932,0.0006666666666670676,0.0009126984126984616,0.5,1.1500000000000057,0.8250000000000028,0.0007896825396827646,1199.9999999990232,3.285926762435287,4.498590210474417,3.8922584864548515,0.6089092226080317
79.0,0.0,0.0,1949.9999999992533,12.619741934821832,83.87,0.0046666666668735,0.0001111111111236,2069.9999999993447,132.619741934913,83.4,0.000666666666656,2.222222222151648e-05,2790.0000000003542,852.6197419359225,84.93,0.0026666666666043,-0.000100000000008,1649.999999999928,287.3802580645038,84.14,0.003999999999937,0.0001111111111062,869.9999999997726,1067.380258064659,65.0,66.4722222222222,1.55301785591348,65.0,1664072,1,1,6753.19999471288,1401.22614492137,1,74252600161,74252600160831,0.000202885430767478,192.774,943.4070602317989,5.001029,0.09398065850629245,0.15796748982972722,0.12597407416800982,0.00022705314009668968,0.0004787878787879035,0.46999999999999886,0.7900000000000063,0.6300000000000026,0.00035292050944229656,1920.0000000005816,1.1191199843073487,2.3598928566567725,1.7395064204820607,0.2191327108295364
79.0,0.0,-0.0067333333332563,1230.00000000044,1.036516128633366,85.06,0.0,-7.777777777689703e-05,1170.000000000097,61.036516128976245,84.34,0.0003333333333367,1.1111111111330054e-05,90.00000000005488,1141.0365161290183,84.88,0.0280000000002683,0.0009333333333512,1349.9999999999,118.96348387082662,83.65,0.0,-4.4444444444383054e-05,1470.0000000002783,238.96348387120497,45.0,143.472222222222,2.27351087191946,45.0,1663060,1,1,6780.56572375891,1271.23915439774,1,74252600161,74252600160781,0.000202885430767478,192.774,943.4070602317989,5.16166,0.13949000377467025,0.23829542311506005,0.18889271344486513,0.0006153846153845634,0.0009111111111111711,0.7199999999999989,1.2299999999999898,0.9749999999999943,0.0007632478632478672,1380.0000000002233,3.0331631653228,4.490766575325821,3.7619648703243103,0.7106077522398192
78.5,0.0,-0.0107222222221132,1290.0000000006555,5.514322580223052,83.08,0.0206666666665617,-0.0037111111113274,1379.9999999993806,84.48567741850206,81.43,0.0046666666666429,0.0001555555555539,1499.999999999991,204.48567741911236,88.15,0.0,-0.0023333333333096,1230.0000000003506,65.51432258052796,82.91,0.0013333333334033,-0.0001777777777836,449.99999999916486,845.5143225817137,46.5,104.0,3.13658056651252,46.5,1661085,1,1,6830.16610765485,590.932074979953,1,74252600161,74252600160681,0.000202885430767478,192.774,943.4070602317989,5.16166,0.3196645919836182,1.0151772496934368,0.6674209208385276,0.0011956521739135738,0.0042601626016248095,1.6499999999999915,5.240000000000009,3.4450000000000003,0.0027279073877691917,1050.000000000826,5.89323821523627,20.997873457494723,13.445555836365497,8.973845257492899
78.0,0.0,-0.0074777777778562,1620.0000000003383,12.942580644916916,85.34,0.0056666666665365,0.0001888888888802,1770.0000000004443,137.05741935518904,82.6,0.0039999999999081,0.0001333333333272,2190.000000000028,557.0574193547725,84.77,0.0,-0.0055111111110091,1529.9999999999638,102.9425806452914,82.16,0.0003333333333349,-3.333333333370167e-05,569.9999999996886,1062.9425806455663,58.5,84.2222222222222,2.27963490135744,58.5,1657088,1,1,6935.35312867554,1303.49844443071,1,74252600161,74252600160481,0.000202885430767478,192.774,943.4070602317989,5.1398225,0.5330923410349541,0.507799638723075,0.5204459898790146,0.001548022598869673,0.0017058823529412163,2.740000000000009,2.6099999999999994,2.6750000000000043,0.0016269524759054447,1620.0000000003388,7.630033329716137,8.408106715638375,8.019070022677257,4.1734928358613965
78.0,0.0,0.0,1979.9999999998504,9.37006451558159,84.57,0.2189999999959664,0.0072999999997311,2010.000000000403,39.37006451613411,82.96,0.0013333333333084,-6.666666666421323e-05,3030.000000000884,1059.3700645166152,83.14,0.0,-7.777777777605231e-05,1560.0000000000098,410.629935484259,82.43,0.0006666666666547,1.5789597638339882e-17,1140.000000000605,830.6299354836638,67.0,110.816326530612,1.27144331701402,67.0,1655110,1,1,6988.37422870223,613.658940664088,1,74252600161,74252600160381,0.000202885430767478,192.774,943.4070602317989,5.2514954,0.3065793434487246,0.13519958624136189,0.22088946484504324,0.000800995024875461,0.0004551282051281983,1.6099999999999994,0.7099999999999937,1.1599999999999966,0.0006280616150018297,1890.000000000279,3.94801648322132,2.2432769243534767,3.0956467037873985,0.6837957437489205
