channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
37.0,0.0,0.0,3210.0000000004197,6.483096774686601,41.56,0.0016666666666736204,1.0694570229442244e-16,2849.9999999998013,353.51690322593186,41.34,0.0003333333333340401,0.0,2609.9999999997167,593.5169032260164,41.98,0.020333333333381016,-0.00013333333333546534,3359.9999999999577,156.48309677422458,42.03,0.0006666666666680802,2.222222222232088e-05,3689.9999999998336,486.48309677410043,108.0,257.25,1.07400355274451,108.0,234577,1,1,6871.85175773717,2144.74805628926,1,61302000111,61302000110271,0.612200984822189
36.5,0.0,-0.003744444444440752,2940.0000000000277,2.663612903196281,41.94,0.00033333333333314576,-8.888888888879958e-05,2670.000000000024,272.6636129031999,41.47,0.0003333333333344291,8.800107633371358e-17,1799.9999999999864,1142.6636129032377,41.2,0.17333333333323095,0.00577777777777095,3150.0000000000086,207.33638709678462,40.65,0.0013333333333273832,4.444444444404871e-05,3510.0000000000514,567.3363870968274,92.0,134.244897959184,1.17486157350514,92.0,233579,1,1,6876.73166616277,2759.57427399682,1,61302000111,61302000110221,0.612200984822189
35.5,0.0,0.0,4470.0000000002665,14.023354839094281,41.33,0.001333333333356588,2.2222222223691663e-05,4709.999999999806,254.02335483863408,40.64,0.0003333333333390878,1.1111111111496952e-05,5129.999999999931,674.0233548387587,41.21,0.0026666666666303918,-0.0003000000000038897,4110.000000000028,345.976645161144,40.21,0.0009999999999864562,2.222222222127797e-05,3419.999999999956,1035.9766451612163,152.0,28.1388888888889,1.19167124363191,152.0,232585,1,1,6881.61157458838,2862.04531028141,1,61302000111,61302000110171,0.612200984822189
35.5,0.0,0.0,5370.000000000109,14.159999999722459,41.71,0.0,-0.00034444444445142245,4589.999999999629,794.1600000002027,39.6,0.0019999999999891923,1.1111111110991656e-05,4020.00000000028,1364.1599999995515,41.2,0.005999999999967794,0.0001888888888868564,5550.000000000147,165.84000000031574,40.76,0.00033333333334180615,3.4425948782365803e-16,5969.999999999618,585.8399999997864,180.0,45.3469387755102,1.02113564006926,180.0,231609,1,1,6886.80631581564,2101.67933941141,1,61302000111,61302000110121,0.612200984822189
35.5,0.0,0.0,3720.000000000072,10.097806451581619,41.86,0.01066666666668333,0.0002555555555562852,3329.99999999981,379.9021935486803,38.38,0.00033333333333378744,-1.1111111111143595e-05,2279.999999999772,1429.902193548718,,,,,,,,,,,123.0,113.387755102041,1.0035793987707,123.0,230610,1,1,6891.84364064208,490.378295839856,1,61302000111,61302000110071,0.612200984822189
35.5,0.0,0.0,3690.000000000018,10.824000000020533,39.33,0.0,-1.1111111111165301e-05,3569.9999999999,109.1760000000977,38.01,0.0006666666666667967,1.1111111111070183e-05,2969.999999999964,709.1760000000336,,,,,,,,,,,123.0,4.80555555555556,1.3096241843682,123.0,229592,1,1,6896.56613266686,1546.83148276167,1,61302000111,61302000110021,0.612200984822189
35.0,0.0,-0.00491111111110069,2790.000000000012,8.183999999992466,39.19,0.018999999999687236,0.000633333333312482,2970.00000000022,188.18400000020074,38.66,0.0,-4.44444444443564e-05,3179.999999999998,398.1839999999788,39.42,0.0026666666666227924,6.666666666379519e-05,2700.000000000361,81.81599999965829,38.72,0.0003333333333380368,-5.555555555509983e-05,2279.9999999998818,501.8160000001376,93.0,103.472222222222,1.89582485535417,93.0,228223,1,1,6903.17762150155,2517.5999897623,1,61302000101,61302000100451,0.295438574691466
35.0,0.0,0.0,3270.000000000181,14.454193548220701,39.26,0.14199999999994398,0.0047333333333296,3330.000000000095,45.54580645169335,37.52,0.0,-3.333333333342271e-05,4230.00000000006,945.5458064516583,41.94,0.03433333333331932,5.555555555549825e-05,3149.999999999944,134.45419354845762,38.8,0.0019999999999990507,4.4444444444400563e-05,2639.9999999999923,644.4541935484094,108.5,1264.47222222222,1.89582485535417,108.5,227214,1,1,6907.90011352633,2517.5999897623,1,61302000101,61302000100401,0.295438574691466
35.0,0.0,0.0,4170.000000000073,2.4618064515616425,37.97,0.0020000000000291495,6.666666666860743e-05,3959.9999999998,207.5381935487112,37.72,0.001000000000011528,-4.444444444397695e-05,3629.999999999941,537.5381935485702,39.22,0.009333333333469189,-1.1111111104281622e-05,4379.999999999772,212.4618064512606,37.68,0.00099999999999546,-5.355958732053873e-16,5249.9999999999445,1082.4618064514334,141.0,540.888888888889,1.41830542392576,258.0,226248,2,2,6912.78002195194,2293.68049478532,1,61302000101,61302000100351,0.295438574691466
34.5,0.0,-0.0038777777777643783,4440.000000000157,5.4616774193118545,39.5,0.01966666666644886,6.666666665252508e-05,3660.000000000048,785.461677419421,33.82,0.002333333333307563,7.777777777605944e-05,450.0000000000736,3995.4616774193955,38.3,0.0066666666667360855,-4.44444444453678e-05,4679.999999999674,234.5383225802052,38.04,0.0,0.0,5010.000000000269,564.5383225808,148.0,542.25,1.30108427924869,148.0,225227,1,1,6917.18768117507,2248.50560139343,1,61302000101,61302000100301,0.295438574691466
