channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope,discharge_uncorrected,corrected_discharge,XGB_depth,ridge1_slope,ridge2_slope,ridge1_height,ridge2_height,ridge_height_mean,ridge_slope_mean,ridge_width,gamma1,gamma2,gamma_mean,a_b_1,a_b_2,a_b,corrected_denominator,superelevation1,superelevation2,superelevation_mean,lambda
511.5,0.1050000000006183,0.0034888888889301,2129.999999999922,7.140774193487687,525.4,0.0056666666666584,-4.582561182363487e-17,1770.0000000000057,352.8592258064284,521.68,0.0049999999999948,0.0001666666666662,1230.0000000000073,892.8592258064268,526.86,0.0206666666666282,0.0006888888888863,2640.000000000094,517.14077419366,523.08,0.0036666666666611,2.2222222222278317e-05,3870.000000000096,1747.140774193662,66.0,552.138888888889,1.37292711591306,66.0,858720,1,1,5426.17717973275,1240.8015930485,1,12222000061,12222000060401,0.00178385758727222,63.302,281.38459699554625,2.0301151,0.002101694915254246,0.0014318181818181205,3.7200000000000273,3.7799999999999727,3.75,0.0017667565485361832,2640.000000000089,1.1781741604541682,0.8026527409105457,0.990413450682357,6.846902331437043,7.566073367688722,7.206487849562883,21.579999999999984,0.17238183503243884,0.17516218721037885,0.17377201112140883,0.17210613716676743
507.0,0.0,0.0,2610.000000000027,13.45703225808802,517.89,0.032333333333519,0.0008222222222353,2249.999999999978,346.54296774196064,515.87,0.0003333333333349,-0.0005888888888869,1889.9999999999293,706.5429677420095,520.03,0.0023333333333445,-2.222222222190625e-05,2969.9999999998468,373.457032257908,519.83,0.0010000000000018,-5.555555555531202e-05,3150.000000000087,553.457032258148,84.0,61.25,1.11772840374055,84.0,855547,1,1,5520.25801525926,2110.54205676772,1,12222000061,12222000060241,0.00178385758727222,63.302,281.38459699554625,1.4548742,0.0008977777777777784,6.734006734004785e-05,2.019999999999982,0.1999999999999318,1.1099999999999568,0.0004825589225589131,1260.0000000001576,0.5032788402972304,0.03774968799108044,0.2705142641441554,7.4851834715911885,8.95610106839606,8.220642269993625,17.404999999999973,0.11605860384946769,0.011490950876181103,0.0637747773628244,0.017251986969261782
506.5,0.0,-0.0057111111111146,2099.999999999969,3.8423225806473056,512.05,0.0039999999999804,0.0001111111111098,1950.000000000104,146.15767741921786,511.76,0.0006666666666682,-0.0001222222222222,1709.999999999892,386.1576774194298,516.65,0.0186666666665816,-0.0008111111111176,2550.0000000000286,453.8423225807069,514.36,0.0013333333333286,-2.2222222222604205e-05,3240.000000000014,1143.8423225806923,67.0,70.25,1.23800739168966,67.0,854924,1,1,5538.08385778007,1804.49120793977,1,12222000061,12222000060211,0.00178385758727222,63.302,281.38459699554625,2.1330967,0.00014871794871792213,0.0008980392156862501,0.2899999999999636,2.2899999999999636,1.2899999999999636,0.0005233785822020861,1530.000000000122,0.0833687340172338,0.5034253979094171,0.29339706596332543,2.601851108366985,4.758340315301812,3.680095711834398,2.133096694946289,0.13595258043717787,1.0735565834523153,0.6047545819447466,0.17743321997046613
499.0,0.0,0.0,1830.000000000171,9.217935483657357,504.68,0.0043333333333577,-0.0001888888888911,1559.9999999998624,279.2179354839659,502.88,0.0,-2.222222222211342e-05,1200.0000000000696,639.2179354837588,504.66,0.0010000000000068,-4.4444444444908966e-05,1979.9999999997688,140.78206451594042,501.91,0.0010000000000049,-6.666666666587794e-05,3390.000000000024,1550.7820645161958,60.0,45.9183673469388,1.3274551449777,60.0,848727,1,1,5723.27455507963,2759.5086474373,1,12222000051,12222000050781,0.000878713047311904,128.09,605.1089901241243,4.1929803,0.0011538461538462628,0.0013888888888890511,1.8000000000000114,2.75,2.2750000000000057,0.001271367521367657,2189.9999999999545,1.313109162742065,1.5805943625599284,1.4468517626509967,1.3546450514635164,1.3498751745217479,1.3522601129926322,4.1929802894592285,0.42928892475956726,0.6558580794937792,0.5425735021266732,0.7850234279197015
497.5,0.2003333333326467,0.0062555555555071,2219.999999999952,1.3014193549233823,503.49,0.0053333333333158,0.000122222222221,2460.0000000000227,238.6985806451476,501.35,0.0009999999999956,2.222222222197009e-05,3360.000000000028,1138.698580645153,504.31,0.0033333333333226,4.444444444376653e-05,1860.0000000000784,361.3014193547968,499.98,0.0010000000000035,-2.222222222238188e-05,299.99999999988324,1921.301419354992,71.0,121.555555555556,1.430214632362,71.0,847118,1,1,5771.80045971962,4366.01949660335,1,12222000051,12222000050701,0.000878713047311904,128.09,605.1089901241243,4.4055743,0.0008699186991869783,0.002327956989247205,2.1399999999999864,4.329999999999984,3.234999999999985,0.0015989378442170916,3060.000000000145,0.9899917861105753,2.649280099309694,1.8196359427101345,1.3596411188507547,1.545768951481407,1.4527050351660808,4.405574321746826,0.48574824613365475,0.982845750354547,0.7342969982441009,1.3361532106291265
497.5,0.0,-0.0060444444444123,2580.000000000133,0.3425806450127311,502.77,0.000333333333335,-0.0001444444444442,2789.9999999999013,209.6574193547558,500.84,0.0036666666666439,4.444444444333351e-05,3480.0000000001105,899.657419354965,503.21,0.001666666666665,-8.888888888897747e-05,2340.0000000000227,240.3425806451228,499.77,0.0020000000000021,4.444444444472036e-05,570.0000000000427,2010.3425806451028,82.0,91.8888888888889,1.430214632362,82.0,846926,1,1,5777.74240722656,4366.01949660335,1,12222000051,12222000050691,0.000878713047311904,128.09,605.1089901241243,3.654701,0.0006917562724014606,0.0014700854700854548,1.9300000000000068,3.4399999999999977,2.6850000000000023,0.0010809208712434578,2910.0000000000678,0.7872379663846256,1.6729983406786038,1.2301181535316146,1.4419784294099596,1.562371315356901,1.5021748723834303,3.654700994491577,0.528086976994543,0.9412534719488188,0.734670224471681,0.903731179981761
498.52,0.0673333333336572,0.002244444444466,4559.999999999864,10.059096774019965,505.26,0.0159999999999375,0.0003888888888845,4080.000000000025,469.9409032258186,503.33,0.0,-0.0008555555555563,3539.999999999952,1009.9409032258918,507.06,0.0,-0.0005111111111082,5519.999999999996,970.0590967741527,504.38,0.0006666666666634,-8.888888888914742e-05,8340.000000000107,3790.059096774264,149.0,37.4722222222222,1.430214632362,149.0,845917,1,2,5808.44246934574,4366.01949660335,1,12222000051,12222000050641,0.000878713047311904,128.09,605.1089901241243,2.770436,0.0004730392156862733,0.00048550724637681314,1.9300000000000068,2.680000000000007,2.305000000000007,0.0004792732310315432,4800.000000000156,0.5383318446600525,0.5525208119556687,0.5454263283078606,2.432830024584233,3.0825472418322506,2.7576886332082418,2.7704360485076904,0.6966412384937062,0.9673567456803785,0.8319989920870423,0.4537941554098763
495.0,0.0,0.0,3599.999999999972,11.95935483858966,504.09,0.0,-6.666666666664495e-05,3960.0000000001246,371.95935483874246,499.98,0.0013333333333395,-1.1111111111448127e-05,5429.999999999793,1841.9593548384105,502.98,0.0109999999999358,-0.0006888888888928,3060.000000000132,528.0406451612503,501.69,0.0019999999999881,-0.0002555555555562,2610.0000000001355,978.0406451612466,118.0,158.333333333333,1.430214632362,118.0,844505,1,2,5847.06512814084,4366.01949660335,1,12222000051,12222000050571,0.000878713047311904,128.09,605.1089901241243,3.2941887,0.0010378787878787443,0.00042156862745096893,4.109999999999957,1.2900000000000205,2.6999999999999886,0.0007297237076648567,2819.999999999657,1.1811350600218682,0.4797568771063562,0.8304459685641122,2.759404734617465,2.422447720819305,2.590926227718385,3.2941887378692627,1.2476516456851148,0.3915986917113967,0.8196251686982557,0.6806544170791469
495.0,0.0,0.0,2879.999999999995,14.882838709719636,500.79,0.0196666666668593,0.0004333333333447,2759.999999999753,105.11716129052228,500.8,0.0016666666666833,-0.0001999999999994,2519.9999999997867,345.11716129048864,502.28,0.0,-0.0080888888889083,2939.9999999999227,74.88283870964733,499.56,0.0033333333333667,-4.444444444327389e-05,3419.9999999998563,554.8828387095809,97.0,37.0,1.430214632362,97.0,844315,1,1,5853.00707564777,4366.01949660335,1,12222000051,12222000050561,0.000878713047311904,128.09,605.1089901241243,5.078829,-3.6231884057941303e-06,0.0009251700680272251,-0.009999999999990905,2.7199999999999704,1.3549999999999898,0.0004607734398107155,900.0000000000696,0.0041232896414568196,1.0528693876316497,0.5284963386365533,1.1400266113958855,1.4334013352265953,1.2867139733112403,5.078828811645508,-0.0019689578780567266,0.5355565428319109,0.2667937924769271,0.1409995424950164
495.0,0.0166666666666607,-0.0056222222222182,1980.0000000000928,9.37006451612524,500.37,0.0036666666666658,-9.99999999999008e-05,2100.000000000135,129.37006451616753,499.27,0.0006666666666658,-6.66666666666227e-05,2700.000000000097,729.3700645161293,500.55,0.0006666666666677,1.1111111111156584e-05,1799.999999999895,170.62993548407258,500.09,0.0023333333333341,-0.0001666666666664,1560.0000000001908,410.6299354837768,67.0,304.96,1.4817978307945,67.0,844088,1,1,5857.95869857022,2784.47211932276,1,12222000051,12222000050551,0.000878713047311904,128.09,605.1089901241243,4.8498735,0.000523809523809501,0.00025555555555559066,1.1000000000000227,0.4600000000000364,0.7800000000000296,0.0003896825396825458,1139.999999999906,0.5961098738796488,0.2908293627110328,0.4434696182953408,1.1072453647761737,1.1443597345452088,1.1258025496606914,4.8498735427856445,0.226810037477433,0.0948478338542048,0.1608289356658189,0.07132274671056664
