channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
172.5,0.0,0.0,6299.999999999757,7.268774193084937,178.17,0.012999999999991822,0.00029999999999961123,6960.000000000034,667.2687741933614,174.44,0.0016666666666669445,-3.333333333324508e-05,10050.000000000346,3757.2687741936734,177.44,0.0013333333333329872,-0.00010000000000441543,5849.999999999566,442.73122580710606,177.33,0.00033333333333395733,-9.999999999989272e-05,5520.000000000367,772.7312258063048,210.0,1120.81632653061,1.01707284526615,210.0,449109,1,1,26973.1748520934,1492.41473929169,1,64401700031,64401700030391,0.472467244620498
173.66,0.03866666666600776,0.0012888888888449653,6600.000000000137,9.64529032291739,179.02,0.02433333333291935,0.0006888888888616326,6870.000000000062,279.6452903228419,174.55,0.0003333333333282983,1.1111111110753967e-05,10620.000000000258,4029.6452903230384,177.22,0.010666666666815192,-0.00013333333332190975,6089.99999999987,500.35470967735,177.38,0.0010000000000139834,-3.333333333226139e-05,5819.999999999945,770.3547096772745,219.0,84.6938775510204,1.00273098207955,219.0,448896,1,2,26978.8951822917,781.785037680568,1,64401700031,64401700030381,0.472467244620498
174.0,0.0056666666666157425,-8.888888888731824e-05,6780.000000000259,6.67832258074759,178.5,0.00033333333333005914,1.1111111110902938e-05,8310.000000000018,1536.6783225805066,174.69,0.0006666666666815192,7.133652754313321e-16,10769.999999999784,3996.678322580272,177.06,0.005999999999946749,-0.00013333333334115675,6329.99999999993,443.32167741958165,177.61,0.0023333333333903613,-3.3333333331240154e-05,5879.999999999601,893.3216774199109,225.5,1076.88888888889,1.00619739480919,225.5,448684,1,2,26983.7983224616,625.693144188696,1,64401700031,64401700030371,0.472467244620498
173.73,0.0003333333333389722,-0.0019000000000073184,5249.999999999609,13.235225806725794,178.38,0.0013333333333154845,3.3333333332117226e-05,6330.000000000126,1066.7647741937917,174.55,0.0026666666666319973,7.777777777575508e-05,8850.000000000393,3586.764774194058,,,,,,,,,,,175.0,383.387755102041,1.02681427601983,381.0,448500,2,2,26989.5186526598,975.579074257978,1,64401700031,64401700030361,0.472467244620498
172.0,0.0,0.0,6240.000000000065,14.205548387272756,178.18,0.0006666666666681017,-2.2222222222369678e-05,6900.000000000057,645.79445161272,174.5,0.0,-1.1111111111169723e-05,9929.999999999907,3675.79445161257,172.0,0.17166666666187366,0.005722222221902683,6120.000000000401,134.20554838693624,176.84,0.0006666666666484137,-1.1111111111447033e-05,5790.00000000042,464.20554838691714,206.5,1219.80555555556,1.07402346313437,206.5,448285,1,2,26994.4217928297,2045.40876629602,1,64401700031,64401700030351,0.472467244620498
172.0,0.0,0.0,4829.999999999821,9.077032257677274,177.91,0.0006666666666802661,-0.00030000000000265166,5399.9999999996935,579.07703225755,174.97,0.0009999999999911855,2.222222222184015e-05,9150.000000000478,4329.077032258335,177.93,0.001999999999982371,-0.0005555555555636023,4739.999999999886,80.92296774225724,176.08,0.0026666666667201173,-1.1111111108668943e-05,4229.999999999683,590.922967742461,160.5,339.472222222222,1.07402346313437,160.5,448101,1,1,26999.3249329996,2045.40876629602,1,64401700031,64401700030341,0.472467244620498
171.5,0.0,0.0,3419.999999999582,12.745161290043143,177.55,0.02300000000008813,-2.222222222237242e-05,3329.9999999999272,77.2548387096117,175.96,0.001000000000003873,3.333333333359027e-05,2880.0000000000978,527.2548387094412,178.22,0.001000000000003873,-4.444444444477649e-05,4049.999999999755,642.745161290216,177.54,0.0006666666666695745,1.1111111111218144e-05,5429.999999999885,2022.7451612903465,113.0,370.472222222222,1.07402346313437,113.0,447895,1,1,27004.2280731695,2045.40876629602,1,64401700031,64401700030331,0.472467244620498
171.5,0.0,-0.005844444444441423,4379.999999999973,4.826451612895653,171.5,0.0,-0.005844444444441423,4379.999999999973,4.826451612895653,176.21,0.0010000000000108913,3.333333333405815e-05,3779.999999999796,595.1735483872812,178.47,0.00033333333333665803,-7.777777777748253e-05,5099.999999999854,724.8264516127765,178.12,0.0006666666666593882,-4.642625982674701e-16,5850.000000000076,1474.8264516129993,148.0,455.44,1.07402346313437,381.0,447680,2,2,27008.3140233111,2045.40876629602,1,64401700031,64401700030321,0.472467244620498
173.8,0.07666666666591863,0.002555555555505674,4320.000000000253,1.5509677421423476,177.05,0.0020000000000172957,-0.0001444444444469267,4169.999999999891,148.44903225821963,175.73,0.0020000000000172957,-1.1111111109896168e-05,3450.000000000032,868.4490322580787,178.79,0.003999999999961104,0.0001333333333307352,4890.000000000306,571.5509677421951,178.12,0.0003333333333297762,1.1111111110884075e-05,5640.000000000462,1321.5509677423515,142.0,445.04,1.07402346313437,381.0,447496,2,2,27012.3999734527,2045.40876629602,1,64401700031,64401700030311,0.472467244620498
171.5,0.0,0.0,6210.000000000119,6.030967741908171,176.96,0.005000000000020653,-1.1111111111223537e-05,5939.999999999682,263.9690322585293,175.52,0.003333333333405638,-0.00032222222222851824,5249.999999999556,953.9690322586548,178.53,0.0103333333333757,-9.999999999510937e-05,6599.99999999993,396.030967741719,178.0,0.00033333333333439443,1.1124456390833047e-16,7380.000000000073,1176.0309677418618,204.0,938.472222222222,1.02943539989325,381.0,447318,2,2,27017.3031136226,1267.77244394816,1,64401700031,64401700030301,0.472467244620498
173.23,0.07433333333422314,0.0024777777778371094,5760.000000000036,3.0006451612352976,177.87,0.007666666666667041,-0.00022222222221853153,6239.999999999991,476.9993548387192,176.14,0.0003333333333304634,-3.3333333333163474e-05,10740.00000000026,4976.999354838988,177.6,0.0,-0.00016666666666738543,3809.999999999756,1953.0006451615159,175.36,0.001000000000011058,1.0244481767648468e-15,1289.9999999999957,4473.000645161276,190.0,87.84,1.00714136827269,381.0,447105,2,2,27021.3890637642,878.954282774236,1,64401700031,64401700030291,0.472467244620498
170.5,0.0,0.0,4170.0000000003165,12.232000000514745,176.66,0.015000000000068516,0.0005000000000045803,3989.999999999626,167.76800000017556,174.51,0.00033333333333285584,-6.666666666683829e-05,3090.000000000087,1067.767999999715,178.08,0.0,-6.666666666675003e-05,5039.999999999994,882.2320000001919,174.75,0.001666666666661437,-0.00010000000000053476,6929.999999999936,2772.2320000001346,139.0,558.805555555556,1.04614051713378,139.0,446119,1,1,27043.4531945287,1805.71931810032,1,64401700031,64401700030241,0.472467244620498
170.0,0.0,0.0,4830.000000000271,5.446451612836427,174.9,0.0006666666666618741,-0.00010000000000149273,5100.000000000096,264.55354838698895,176.78,0.0,-0.0038444444444815165,5999.99999999999,1164.5535483868825,176.08,0.0033333333333084737,-8.888888889247862e-05,3510.0000000001537,1325.4464516129538,174.61,0.0,-3.333333333279067e-05,3030.0000000002187,1805.4464516128887,159.5,262.0,1.08926056231643,159.5,445113,1,1,27067.9688953782,2469.84346077572,1,64401700031,64401700030191,0.472467244620498
168.5,0.0,0.0,3749.9999999999295,13.532774193621208,173.97,0.011999999999988412,0.0003999999999992439,3839.999999999741,103.53277419343249,172.07,0.0,-1.1111111111181177e-05,6479.999999999807,2743.532774193499,171.84,0.00033333333333272194,-3.1579195277231924e-17,3359.9999999999704,376.46722580633786,171.37,0.006333333333327401,0.00021111111111071817,3030.000000000275,706.4672258060332,127.0,225.84,1.45618053637275,127.0,443113,1,1,27115.3659170206,1872.17853919633,1,64401700031,64401700030091,0.472467244620498
167.5,0.0,-0.0034222222221765345,2700.0000000003406,14.562580644692389,172.98,0.0016666666666807764,-2.222222222263091e-05,2999.999999999552,285.4374193545191,172.58,0.0003333333333359608,1.111111111129638e-05,3209.9999999995584,495.43741935452545,,,,,,,,,,,90.0,218.138888888889,1.18988521948444,90.0,442095,1,1,27140.6988078985,2367.16052872461,1,64401700031,64401700030041,0.472467244620498
168.19,0.0106666666668734,0.00023333333334533876,4499.99999999975,0.9187096777104671,173.64,0.0,-0.00012222222222109614,4320.00000000006,180.91870967740033,171.45,0.0006666666666789953,-2.222222222202609e-05,2819.999999999663,1680.9187096777973,172.77,0.004999999999975899,9.999999999903847e-05,4680.000000000163,179.08129032270244,171.92,0.0023333333333783787,5.555555555825895e-05,4979.999999999691,479.0812903222304,148.0,190.8,1.09728926935713,721.0,440710,2,2,27171.7520289745,4212.52054824755,1,64401700021,64401700020481,0.56115429036749
166.0,0.0,0.0,4860.00000000001,14.255999999991218,172.42,0.0006666666666796194,6.891947949968985e-16,4229.999999999731,615.744000000288,171.75,0.000333333333339336,1.1111111111521394e-05,3389.9999999996708,1455.744000000348,172.3,0.20999999999746016,0.006999999999830665,4950.000000000183,104.25600000016402,170.2,0.0010000000000189553,1.1111111112221369e-05,5429.999999999549,584.2559999995301,162.0,1176.88888888889,1.09728926935713,162.0,439706,1,1,27196.267729824,4212.52054824755,1,64401700021,64401700020431,0.56115429036749
165.0,0.016666666667034,1.6808776593195336e-14,7499.999999999735,11.104000000442284,171.82,0.00933333333325669,3.3333333324382474e-05,7199.999999999994,311.104000000184,170.35,0.002666666666725857,-5.555555555361523e-05,6599.999999999603,911.1040000005751,170.76,0.0006666666666816809,1.1111111111957194e-05,7709.999999999645,198.89599999946768,168.81,0.00966666666658669,0.00019999999999667758,8790.000000000264,1278.8960000000861,248.5,1496.91666666667,1.00303662393968,248.5,438697,1,2,27223.2350007585,916.894254121525,1,64401700021,64401700020381,0.56115429036749
164.5,0.0,-0.0022111111111278122,7559.999999999868,13.056000000059612,170.06,0.009999999999737231,0.00017777777776385734,6900.000000000374,673.0559999995539,169.1,0.004333333333353019,-0.00025555555554492796,6420.000000000245,1153.055999999683,170.02,0.0020000000000060785,-3.333333333369233e-05,7770.00000000007,196.9440000001423,169.53,0.010666666666697484,-1.1111111111219478e-05,9030.000000000236,1456.9440000003087,248.0,1096.22222222222,1.40729328254905,721.0,437700,3,3,27249.3850816646,2148.30217579667,1,64401700021,64401700020331,0.56115429036749
163.0,0.0,0.0,3630.000000000363,11.212387097038118,169.63,0.0003333333333359658,-1.1111111111327283e-05,3809.99999999958,191.21238709625504,169.25,0.000666666666652375,-7.282694412642533e-16,4290.000000000403,671.2123870970781,166.61,0.01233333333344097,-0.0020222222222628203,3419.999999999688,198.78761290363673,,,,,,122.0,103.222222222222,1.99710820839276,122.0,435715,1,1,27299.233673392,1782.71057946004,1,64401700021,64401700020231,0.56115429036749
163.0,0.0,0.0,2820.000000000428,11.117032258512154,169.36,0.0003333333333264338,1.1111111110629668e-05,2940.0000000003643,131.1170322584485,168.04,0.003333333333257706,5.555555555143924e-05,4050.000000000306,1241.1170322583903,,,,,,,,,,,96.0,187.551020408163,1.99710820839276,96.0,435531,1,1,27304.9540035902,1782.71057946004,1,64401700021,64401700020221,0.56115429036749
162.0,0.0,0.0,8730.000000000398,4.1929032252865,168.55,0.0006666666666535699,-0.0005888888888845353,9930.000000000377,1195.8070967746917,168.0,0.00033333333333644585,-0.0001444444444428818,11789.99999999998,3055.807096774295,,,,,,,,,,,300.0,1097.47222222222,1.91421089674922,721.0,433520,2,3,27353.1682152609,2686.33888258617,1,64401700021,64401700020121,0.56115429036749
