channel_elevation,channel_slope_r,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
356.5,0.0,0.423288224422858,0.00024099616858333313,4410.00000000029,329.44354838734944,362.71,-0.002333333333342585,0.423288224422858,-0.0005666666666712607,4920.000000000067,839.4435483871266,361.98,0.010666666666685842,0.423288224422858,0.0004555555555574018,5250.000000000508,1169.4435483875677,,,,,,,,,,,,,96.0,245.2,1.58418701661786,96.0,877945,1,1,91704.481069495,3103.39928429094,1,11493500551,11493500550131
354.0,0.0,0.424021932572889,0.0,11700.000000000044,8.129032258011648,360.62,0.000999999999999227,0.424021932572889,1.1111111111019996e-05,8819.999999999878,2871.870967742154,360.3,-1.418439716310709e-05,0.424021932572889,-1.0059856144047173e-08,7019.999999999925,4671.870967742107,363.24,0.02866666666675055,0.424021932572889,0.00014444444444901782,12929.999999999696,1238.1290322576642,360.26,-0.0004615384615384338,0.424021932572889,-2.2550953320142943e-05,13619.999999999896,1928.1290322578643,189.0,72.0,1.09428125578966,189.0,871534,1,2,92179.968857252,679.980394699512,1,11493500541,11493500540791
349.0,0.0,0.424021932572889,0.0,6389.999999999898,247.92338709677915,354.7,0.0009999999999993634,0.424021932572889,4.444444444442761e-05,6869.999999999887,727.9233870967682,353.88,-2.6666666666680795e-05,0.424021932572889,2.044444444442838e-07,9719.999999999758,3577.923387096639,355.2,-0.0008333333333337123,0.424021932572889,-1.9444444444451476e-05,5009.999999999899,1132.07661290322,354.6,-0.0009999999999993178,0.424021932572889,-3.240740740739183e-05,1830.000000000002,4312.076612903117,126.0,41.5555555555556,1.03091037113287,126.0,863514,1,1,92771.1838314471,4090.84318603806,1,11493500541,11493500540391
346.5,0.0,0.218461314751351,0.0008097222222207839,6060.000000002193,353.8487903211053,351.89,8.333333333345144e-05,0.218461314751351,-2.4305555555506137e-06,8190.000000001212,1776.1512096779143,351.31,-1.7777777777787534e-05,0.218461314751351,1.0320987654310074e-07,11220.000000001106,4806.151209677808,,,,,,,,,,,,,129.0,501.84,2.21959880621632,129.0,853072,1,1,93568.6950945104,2246.67317360104,1,11493500531,11493500530631
345.0,0.0,0.218461314751351,0.000509722222220479,1139.9999999995648,28.258064516468494,350.03,0.0,0.218461314751351,-0.00015555555555408555,1589.999999999535,421.7419354835017,349.81,-5.5555555555545685e-05,0.218461314751351,-7.201646090505587e-07,3389.99999999863,2221.7419354825965,,,,,,,,,,,,,63.0,105.84,1.38103515181603,63.0,847060,1,1,93996.3825226516,2427.08171909626,1,11493500531,11493500530331
342.0,0.0,0.262956404245498,0.0008624999999942185,1919.9999999997651,14.709677419324862,347.52,0.003999999999970745,0.262956404245498,-7.999999999991837e-05,2850.000000000317,915.290322581227,346.66,-0.000333333333335602,0.262956404245498,-3.5353535354159285e-06,4349.999999998746,2415.290322579656,348.52,-0.0019999999999844175,0.262956404245498,-4.4444444443017386e-05,1559.9999999998304,374.7096774192596,347.96,0.4300000000000068,0.262956404245498,-0.0006222852341947846,0.0,1934.70967741909,63.0,21.76,2.87580623867173,63.0,834627,1,2,94934.7790561614,1196.76044631336,1,11493500521,11493500520251
340.0,0.0,0.154792048918419,0.005611111111092794,1440.000000000644,13.44556451607059,345.53,0.0006666666666753978,0.154792048918419,-3.333333333427255e-05,1229.999999999816,196.55443548475728,344.72,0.13999999999998636,0.154792048918419,-0.00016073457524107718,0.0,1426.5544354845733,,,,,,,,,,,,,48.0,89.265306122449,3.92857085958335,48.0,828285,1,1,95415.29846072,1162.76522389542,1,11493500511,11493500510471
342.52,0.007606060606059145,0.240112065280859,1.1524334251602594e-05,2670.0000000010737,181.08870967715848,,,,,,,,,,,,,,,,,,,,,,,,,72.0,110.222222222222,2.07470989209807,72.0,817900,1,1,96157.4619389651,2407.01909920055,1,11493500501,11493500500731
334.5,-0.17433333333392192,0.240112065280859,-0.00581111111115033,1019.9999999998464,18.22983870952737,342.5,0.0023125000000019094,0.240112065280859,-2.708043981485803e-05,1949.9999999991,911.7701612897263,341.33,-0.004666666666673483,0.240112065280859,-0.00014962962963002658,2999.999999998978,1961.7701612896044,,,,,,,,,,,,,54.0,100.222222222222,1.27207573112903,54.0,807913,1,1,96912.2044592142,2480.32634420286,1,11493500501,11493500500231
334.0,0.0,0.240112065280859,0.0,1919.9999999998315,87.48387096762463,342.97,0.019166666666619005,0.240112065280859,0.00031141975308483923,1469.9999999997149,362.516129032492,338.73,0.1099999999999568,0.240112065280859,-0.0001591892459566943,0.0,1832.516129032207,341.31,0.00933333333329414,0.240112065280859,0.00019999999999666115,3449.9999999993483,1617.4838709671415,340.11,-0.00010416666666661555,0.240112065280859,1.5190972222212932e-07,5759.99999999984,3927.4838709676333,63.0,20.0,1.00256467605008,63.0,805901,1,1,97053.0897296607,641.862383348839,1,11493500501,11493500500131
333.5,-0.05533333333198964,0.240112065280859,-0.0013333333332540918,1410.0000000003693,285.6955645157939,342.74,0.00031818181818189,0.240112065280859,-4.9517906336291344e-05,2790.00000000086,1094.3044354846968,339.59,-0.0001228070175438364,0.240112065280859,-1.0772545398576777e-07,4200.000000001229,2504.3044354850654,341.25,-0.006333333333358986,0.240112065280859,-0.0010333333333184176,1230.0000000002497,465.6955645159135,340.08,-3.7037037037064074e-05,0.240112065280859,0.00010244627343464023,810.0000000002068,885.6955645159563,73.5,220.666666666667,1.9207824978004,73.5,803884,1,1,97201.5224253097,1327.6731989949,1,11493500501,11493500500031
332.0,0.0,0.248504804796923,0.0,2670.000000000218,53.6612903227101,339.06,-0.0036666666666612022,0.248504804796923,-0.0003111111111106506,1080.0000000000057,1643.6612903229222,336.76,0.0,0.248504804796923,5.555555555568946e-05,809.9999999999757,1913.6612903229523,337.68,-0.004000000000019675,0.248504804796923,-0.00016666666666812868,5280.0000000003865,2556.3387096774586,337.21,-2.631578947370701e-05,0.248504804796923,2.1083410280062054e-07,6960.0000000008895,4236.338709677962,75.0,83.8888888888889,1.30740267278846,75.0,799488,1,1,97556.2514098269,1525.70503468204,1,11493500491,11493500490811
331.0,-0.011857142857148575,0.248504804796923,-2.7132391418131987e-05,3389.9999999998518,426.60483870979533,338.88,0.008333333333330301,0.248504804796923,-0.0003666666666654445,5310.000000000013,1493.3951612903656,335.85,0.0006666666666702591,0.248504804796923,4.4444444444837544e-05,6869.999999999622,3053.3951612899746,339.63,0.01933333333339962,0.248504804796923,0.0010000000000055234,2400.0000000000687,1416.6048387095784,336.11,3.030303030305844e-05,0.248504804796923,6.769207223807452e-05,990.0000000000562,2826.6048387095907,94.0,2.12244897959184,2.21118533758911,94.0,795519,1,1,97873.2432683315,1794.64594291444,1,11493500491,11493500490611
328.0,0.0,0.248504804796923,5.8441558441593266e-05,2999.9999999999127,152.53427419363925,336.18,0.0030000000000417154,0.248504804796923,-0.00021111111111274449,2219.999999999976,627.4657258062975,333.22,7.777777777782816e-05,0.248504804796923,4.302469135532614e-06,900.0000000000603,1947.4657258062132,,,,,,,,,,,,,84.0,33.5555555555556,1.45404421761646,84.0,785531,1,1,98625.4699801798,2010.54070525484,1,11493500491,11493500490111
326.5,0.0,0.230999433736424,0.0,2340.0000000001505,14.552419354940866,332.26,0.00020833333333331508,0.230999433736424,-4.687499999981967e-06,1170.0000000001332,1155.4475806450764,331.58,-0.00033333333333333695,0.230999433736424,0.00027199074074111645,720.0000000000194,1605.44758064519,331.97,0.0095964912280704,0.230999433736424,1.6835949522930833e-05,2910.00000000014,584.5524193549304,331.17,0.0,0.230999433736424,5.5555555555598506e-05,3150.000000000099,824.5524193548895,65.0,7.25,1.01111790802367,65.0,781130,1,1,98955.0408806886,1320.3197730945,1,11493500481,11493500480891
326.0,0.0,0.230999433736424,0.005944444444296333,2279.99999999922,7.54838709680098,331.39,0.00015555555555570169,0.230999433736424,3.4567901234636217e-07,2159.9999999985307,112.45161290388842,331.32,0.0,0.230999433736424,-2.380952380957481e-06,1709.9999999989973,562.4516129034218,331.26,0.0033333333333386136,0.230999433736424,-0.005622222222244021,2339.999999999104,67.54838709668502,331.15,-0.0003333333333355616,0.230999433736424,2.2222222222160078e-05,2459.9999999989877,187.5483870965686,48.0,122.888888888889,1.56797405832138,48.0,779155,1,1,99105.9893847385,1894.79728087522,1,11493500481,11493500480791
325.5,-0.0058840579710137415,0.230999433736424,1.7076244486412364e-05,2220.0000000001423,10.221774193453257,330.61,0.0007222222222223713,0.230999433736424,5.401234567915036e-07,3030.000000000063,799.7782258064676,330.18,-3.33333333333495e-05,0.230999433736424,-6.775067751049606e-10,5760.00000000003,3529.7782258064344,,,,,,,,,,,,,80.0,530.408163265306,1.63303932521246,80.0,777162,1,1,99267.0011223916,1529.00182368378,1,11493500481,11493500480691
324.5,-0.08133333333251587,0.230999433736424,-0.0027111111110566157,1500.0000000000184,1.4516129030380398,331.66,0.0029999999999786647,0.230999433736424,-0.0002333333333366808,1350.0000000001323,151.45161290292413,330.44,-4.444444444447424e-05,0.230999433736424,2.2938271604948116e-05,899.999999999857,601.4516129031995,,,,,,,,,,,,,84.0,16.56,1.02126918118659,84.0,775156,1,1,99407.8863928381,1523.65853823117,1,11493500481,11493500480591
320.5,0.0,0.45492361968344,0.0007974358974236504,2790.000000000989,7.227822580765405,330.12,0.043000000000479106,0.45492361968344,0.0018111111111423655,4170.000000001197,1387.2278225809732,327.32,-0.02866666666623606,0.45492361968344,-0.0008757201645815235,5010.000000001563,2227.2278225813398,330.15,0.010333333333469839,0.45492361968344,6.666666667627818e-05,2070.000000000796,712.7721774194279,327.45,0.004000000000044611,0.45492361968344,0.00030000000000705986,899.9999999996375,1882.772177420586,77.0,236.888888888889,1.35674666020891,77.0,762791,1,1,100353.83035155,1504.36578304524,1,11493500471,11493500470971
319.0,0.0,0.45492361968344,0.0,1679.9999999998251,88.64516129114577,326.13,0.026407407407381216,0.45492361968344,9.780521261983349e-05,2190.0000000003915,421.3548387094206,326.05,0.008000000000008549,0.45492361968344,0.00045555555555652246,3510.000000000402,1741.354838709431,,,,,,,,,,,,,63.0,246.96,1.32648855546557,63.0,758788,1,1,100653.211551249,900.118696181297,1,11493500471,11493500470771
314.5,-0.25166666666632753,0.45492361968344,-0.006277777777752813,1319.999999999835,13.941532258266534,321.2,0.0006666666666651609,0.45492361968344,-0.007400000000008413,1409.999999999891,76.05846774178963,319.87,-0.025666666666631435,0.45492361968344,-0.0008222222222200055,1709.999999999936,376.05846774183465,323.95,0.010000000000025086,0.45492361968344,-0.0010777777777776806,1259.9999999998686,73.94153225823288,321.58,0.00012643678160915571,0.45492361968344,-3.191967234755292e-05,869.9999999999313,463.9415322581701,48.0,402.489795918367,1.81399030076725,48.0,744830,1,1,101737.524972007,1905.95359102223,1,11493500471,11493500470071
312.0,0.0,0.397375056199412,2.4912280701738937e-05,2430.0000000004216,271.3306451615849,320.05,0.012777777777777223,0.397375056199412,2.028218694885183e-05,3060.0000000004497,901.3306451616131,319.62,-0.00013043478260866664,0.397375056199412,-1.89035916824165e-07,4980.000000000293,2821.3306451614562,321.07,-0.09033333333406385,0.397375056199412,-0.0041777777778290595,1229.9999999997758,928.6693548390608,320.1,-8.333333333332059e-05,0.397375056199412,-0.0044570023148564715,720.0000000001373,1438.6693548386993,67.0,184.666666666667,2.09031975428952,67.0,736443,1,1,102366.477072215,1234.72078474408,1,11493300461,11493300460651
310.5,0.0,0.397375056199412,0.006733333333300573,1499.9999999999332,5.419354838749086,319.8,0.010000000000286188,0.397375056199412,-0.000900000000013207,1349.9999999995682,144.58064516161585,317.82,0.09000000000003183,0.397375056199412,-0.00010701530612246289,0.0,1494.580645161184,318.53,0.0029999999999918902,0.397375056199412,7.777777777739292e-05,4649.999999999227,3155.4193548380426,317.74,-0.000833333333331489,0.397375056199412,2.7777777777461573e-06,5129.999999999462,3635.4193548382773,79.0,1361.80555555556,1.6216629584361,79.0,732444,1,1,102675.921505517,1964.85348932588,1,11493300461,11493300460451
309.5,0.0,0.397375056199412,0.008433333333440558,1109.9999999994068,4.959677418776437,317.25,0.0010000000000024254,0.397375056199412,3.333333333352534e-05,1019.999999999396,85.04032258123436,316.99,-0.00022666666666675876,0.397375056199412,0.00015029333333383,749.9999999997655,355.0403225808649,,,,,,,,,,,,,42.0,257.25,1.98670727125644,42.0,728460,1,1,102972.786896815,793.182444873127,1,11493300461,11493300460251
309.0,0.0,0.397375056199412,0.012911111111099471,1200.0000000000778,5.141129032258732,317.65,0.005000000000006707,0.397375056199412,-0.00021111111111027302,1350.0000000000873,155.14112903226828,317.4,3.9999999999961026e-05,0.397375056199412,4.497777777767834e-06,2220.00000000019,1025.141129032371,329.39,0.0009999999999966993,0.397375056199412,-2.222222222237427e-05,1020.0000000001128,174.85887096770625,328.14,0.0,0.397375056199412,0.0001111111111105734,750.0000000000487,444.8588709677704,42.0,79.7142857142857,1.04414824686016,42.0,726469,1,1,103126.251209266,1984.44678042746,1,11493300461,11493300460151
315.71,0.25699999999997986,0.397375056199412,0.009193650793649847,2699.9999999998045,5.370967741753702,316.24,0.0003541666666668332,0.397375056199412,7.378472222228471e-07,2189.999999999983,504.6290322580676,316.07,-0.0013888888888865239,0.397375056199412,3.8580246913372953e-05,1500.0000000003545,1194.6290322576963,,,,,,,,,,,,,52.5,110.25,1.00453059455915,52.5,724474,1,1,103277.199713316,781.020380584551,1,11493300461,11493300460051
307.5,0.0,0.17605353163798,0.0004395061728386178,2340.0000000003174,11.794354838798426,315.86,0.04300000000012778,0.17605353163798,0.0013444444444527764,2520.000000000311,191.79435483879206,315.03,-0.0003440860215054392,0.17605353163798,2.012515897790728e-07,4410.00000000032,2081.794354838801,,,,,,,,,,,,,63.0,35.8367346938776,1.02703057209088,63.0,722077,1,1,103455.822109775,3191.55943022401,1,11493300451,11493300450391
306.5,-0.30699999999940364,0.17605353163798,-0.009544444444404705,2099.99999999999,249.04233870964117,315.13,0.0033333333333404576,0.17605353163798,4.875874010111123e-16,2699.9999999998718,350.9576612902406,314.13,-0.0006666666666647871,0.17605353163798,3.3333333333451066e-05,3089.999999999929,740.9576612902979,316.33,0.0007666666666665414,0.17605353163798,3.0174603174594597e-05,2039.99999999999,309.0423387096412,316.1,-0.008285714285711798,0.17605353163798,0.00014784580498827275,1739.9999999999914,609.0423387096398,58.5,101.805555555556,1.01924199463289,58.5,718078,1,1,103765.266543077,1186.18319813662,1,11493300451,11493300450191
305.5,-0.31266666666866894,0.17605353163798,-0.010397530864330878,1830.0000000002372,12.241935483758198,314.47,0.29899999999836246,0.17605353163798,0.02038888888878932,1860.0000000004015,17.758064516406193,314.06,0.0010000000000036531,0.17605353163798,2.222222222243275e-05,2520.00000000008,677.7580645160847,315.08,0.0017777777777774457,0.17605353163798,-3.4567901234322165e-05,1530.0000000002626,312.24193548373273,314.4,-0.0009999999999955056,0.17605353163798,-3.3333333333000864e-05,1230.0000000001755,612.2419354838198,54.0,104.222222222222,2.65517451367382,54.0,716095,1,1,103918.730855527,1211.90086832969,1,11493300451,11493300450091
305.0,0.0,0.43756400876749,0.009722222222242043,1260.000000000021,13.838758454792242,314.06,0.012999999999992058,0.43756400876749,-0.009199999999982788,1320.0000000000762,73.8387584548475,313.51,-0.018333333333381788,0.43756400876749,-0.0010444444444485338,1349.9999999999975,103.83875845476882,313.75,0.01499999999998075,0.43756400876749,0.0008999999999977379,1200.000000000082,46.161241545146595,313.3,-0.011999999999985357,0.43756400876749,-0.00025555555555427476,1170.0000000000443,76.16124154518434,45.0,153.918367346939,1.24871526346937,45.0,713713,1,1,104102.384868788,3258.63903997974,1,11493300441,11493300440431
303.5,0.0,0.43756400876749,0.000592592592592226,2310.000000000357,267.2177419364177,313.59,0.0012156862745092325,0.43756400876749,-1.591695501727909e-05,1680.0000000003909,362.7822580635484,312.31,-0.021999999999978325,0.43756400876749,-0.0007333333333318605,1110.0000000000375,932.7822580639017,,,,,,,,,,,,,63.0,70.56,1.36670224740073,63.0,709736,1,1,104391.702834883,2279.60814342987,1,11493300441,11493300440231
302.5,-0.25466666666849985,0.43756400876749,-0.008444444444566662,1170.0000000000675,4.899193548381618,310.18,-0.008333333333393336,0.43756400876749,-0.0004111111111150759,1110.000000000059,64.89919354839026,309.76,-0.007666666666722416,0.43756400876749,0.00014444444444064493,990.000000000041,184.8991935484081,310.28,-0.0016666666666729953,0.43756400876749,-0.008755555555553374,1230.0000000000764,55.10080645162725,309.6,-0.004666666666648174,0.43756400876749,0.0005222222222232548,1320.0000000002012,145.10080645175208,42.0,98.0,1.22164739796495,42.0,705798,1,1,104691.084034582,914.475372620794,1,11493300441,11493300440031
301.5,-0.01780952380951757,0.341556681670776,-3.843537414960753e-05,2670.0000000002083,14.516129031463606,311.1,-0.031666666666579885,0.341556681670776,-0.0018111111111012229,2820.000000000072,135.48387096839997,309.95,-0.00023076923076938952,0.341556681670776,-1.0957703265374806e-08,4559.999999999004,1875.4838709673322,,,,,,,,,,,,,52.5,148.25,1.73813449379316,52.5,701412,1,1,105030.718168694,981.003030779451,1,11493300431,11493300430271
301.0,-0.013592592592594772,0.341556681670776,-2.5171467764068517e-05,2490.0000000000564,9.89516128940204,309.09,0.002333333333297206,0.341556681670776,0.00012222222221986698,3209.999999999935,710.1048387104765,308.74,0.0,0.341556681670776,-4.761904761996454e-06,4289.99999999882,1790.104838709362,309.8,0.005000000000080642,0.341556681670776,-0.00025555555555043305,1440.0000000006812,1059.8951612887772,309.0,0.0,0.341556681670776,4.4444444445809606e-05,630.0000000003574,1869.895161289101,57.0,62.8888888888889,1.0615691001928,57.0,699426,1,1,105174.119247542,1970.54713039158,1,11493300431,11493300430171
301.0,0.0,0.341556681670776,0.0005759259259295003,2339.99999999968,13.808431158861822,310.44,0.01166666666666769,0.341556681670776,-3.3333333331691683e-05,1740.000000000015,586.191568840803,309.71,-7.843137254907291e-05,0.341556681670776,-5.3825451749444175e-06,1679.9999999999018,646.1915688409163,310.33,0.019999999999999168,0.341556681670776,0.0006111111111109562,2429.999999999726,103.80843115890775,309.51,0.002666666666666136,0.341556681670776,0.0003111111111102386,2519.999999999772,193.80843115895414,63.0,50.1388888888889,1.15294613804168,63.0,697448,1,1,105332.615176794,1585.49645295096,1,11493300431,11493300430071
300.0,-0.009111111111110948,0.0923193817833677,-1.3932980599646789e-05,3059.9999999999773,15.35080645163589,307.02,0.002333333333334202,0.0923193817833677,6.666666666675491e-05,3780.000000000009,704.6491935483959,305.98,-0.00010144927536231136,0.0923193817833677,1.5437933207298735e-06,4980.0,1904.6491935483868,305.94,0.00036842105263155717,0.0923193817833677,-3.4472145275486627e-06,1829.999999999939,1245.350806451674,305.21,0.0003333333333324946,0.0923193817833677,7.777777777765895e-05,1020.0000000000132,2055.3508064516,67.0,152.16,1.24258717442274,67.0,691072,1,1,105808.102964551,1175.29238940443,1,11493300421,11493300420211
299.5,-0.0821666666661854,0.0923193817833677,-0.001347839506156927,4020.0000000005234,1.5604838708472926,306.32,0.005000000000020464,0.0923193817833677,0.00012222222222321174,4950.000000000215,928.4395161288439,305.09,-0.00010344827586211194,0.0923193817833677,4.5580657946497956e-07,6420.000000000643,2398.4395161292723,,,,,,,,,,,,,84.0,282.24,1.13386633790465,84.0,689102,1,1,105959.051468601,1847.05421966698,1,11493300421,11493300420111
298.5,-0.150333333334796,0.409640677822151,-0.004844444444542007,2129.9999999998863,316.17943548384847,304.8,0.005000000000033424,0.409640677822151,-0.00666666666666124,2850.000000000251,403.82056451651624,303.94,-0.0006666666666725481,0.409640677822151,-3.794635323591361e-16,5639.999999999987,3193.8205645162525,,,,,,,,,,,,,73.5,355.25,1.29643962643651,73.5,682760,1,1,106432.023447957,2244.33884993838,1,11493300411,11493300410251
298.5,-0.0934999999997933,0.409640677822151,-0.0015419444444375796,2849.9999999998317,247.1612903233481,303.0,0.00033333333333548075,0.409640677822151,-5.5555555555334076e-05,3600.000000000154,502.8387096769743,302.86,0.0,0.409640677822151,2.2222222222103652e-05,4560.000000001029,1462.8387096778488,,,,,,,,,,,,,63.0,55.4722222222222,1.75761968371621,63.0,680771,1,1,106572.908718404,1620.87518583193,1,11493300411,11493300410151
298.0,0.0,0.409640677822151,4.8787878787945434e-05,1559.9999999999893,144.12096774143333,303.49,0.003666666666725064,0.409640677822151,-0.00015555555555186074,1679.9999999999811,264.12096774142515,302.97,-0.0007666666666665495,0.409640677822151,1.1888888888670113e-05,2190.0000000004343,774.1209677418783,,,,,,,,,,,,,36.0,65.0,2.51211726868818,36.0,678771,1,1,106726.373030854,865.613862306005,1,11493300411,11493300410051
297.0,0.0,0.226003955472219,1.4093137254896332e-05,2460.000000000557,236.0322580646075,301.38,0.000999999999999439,0.226003955472219,-0.0003222222222230556,3030.000000000606,806.0322580646566,300.95,0.00016666666666669444,0.226003955472219,1.3888888888914407e-05,3450.000000000837,1226.0322580648876,,,,,,,,,,,,,54.0,52.1388888888889,1.39936578499227,54.0,674420,1,1,107060.975548165,980.9073696408,1,11493300401,11493300400291
296.5,-0.04833333333337435,0.226003955472219,-0.0008013888888902583,2250.000000000009,19.887096774069505,299.52,0.0009047619047618793,0.226003955472219,4.837490551776709e-06,1710.000000000104,559.8870967739747,299.33,-0.00011111111111124613,0.226003955472219,1.2345679012267144e-06,1500.0000000001005,769.8870967739781,,,,,,,,,,,,,51.0,121.888888888889,1.14976788005956,51.0,672429,1,1,107221.987285818,1861.98216830522,1,11493300401,11493300400191
295.5,0.0,0.226003955472219,0.00027516339869335305,2610.000000000165,252.64112903227897,299.92,0.003333333333342201,0.226003955472219,0.00010000000000052203,1469.999999999682,887.3588709682042,298.98,-0.0006666666666583447,0.226003955472219,8.888888888843272e-05,720.0000000001393,1637.358870967747,,,,,,,,,,,,,58.5,67.5555555555556,1.23727029260838,58.5,670434,1,1,107377.967406669,1601.59756185119,1,11493300401,11493300400091
289.5,-0.25733333333242536,0.402197152748712,-0.008477777777717568,2099.999999999917,7.862903225810896,298.46,0.0020000000000007126,0.402197152748712,0.0,2729.9999999998345,622.1370967741068,297.46,-0.0040000000000013644,0.402197152748712,-0.00012645502645511087,3749.99999999986,1642.1370967741323,297.31,0.0008333333333335961,0.402197152748712,4.6825396825416575e-06,2039.99999999982,67.86290322590776,297.06,-0.0005714285714284582,0.402197152748712,2.5850340136059036e-05,1739.9999999999145,367.86290322581317,60.0,211.34693877551,1.08684631802118,60.0,667730,1,1,107584.263695537,1732.87913723474,1,11493100381,11493100380911
284.5,-0.025545454545495137,0.402197152748712,-7.700642791576341e-05,1559.999999998652,4.645161291319027,293.84,0.013333333333398058,0.402197152748712,-0.001655555555513781,1679.9999999989589,115.35483870898793,293.25,-0.00012820512820513178,0.402197152748712,6.114398422078493e-07,2579.9999999994207,1015.3548387094497,,,,,,,,,,,,,36.0,8.64,1.2752635981841,36.0,657726,1,1,108328.942982183,2272.35329477672,1,11493100381,11493100380411
284.0,0.0,0.402197152748712,0.000696296296293455,2309.9999999997654,224.05040322570903,293.52,0.0002777777777776655,0.402197152748712,1.5432098765433659e-06,1529.9999999997149,555.9495967743414,293.22,0.0,0.402197152748712,5.5555555555401866e-05,689.9999999998662,1395.94959677419,,,,,,,,,,,,,52.5,110.25,1.09850943589773,52.5,655736,1,1,108477.375677832,3073.1550350184,1,11493100381,11493100380311
283.5,0.01666666666649121,0.402197152748712,0.012644444444420463,1140.0000000001842,4.959677419502896,293.88,0.006666666666576298,0.402197152748712,5.555555555017206e-05,1080.0000000001537,64.95967741953336,292.44,0.00014666666666668138,0.402197152748712,-4.2346666666062867e-05,750.0000000000177,394.95967741966933,,,,,,,,,,,,,42.0,0.0,1.06113350093616,42.0,653748,1,1,108620.77675668,2049.29598496787,1,11493100381,11493100380211
282.5,-0.3613333333300489,0.402197152748712,-0.012071111110891937,2070.0000000001173,4.59677419314994,293.96,0.013666666666967028,0.402197152748712,5.5555555570409657e-05,2759.999999998911,685.4032258056436,292.97,-0.006999999999935759,0.402197152748712,-0.0001777777777727843,3089.999999999105,1015.4032258058378,293.97,0.006333333333277647,0.402197152748712,0.0001666666666637411,1470.0000000002728,604.5967741929944,292.12,0.00021212121212106733,0.402197152748712,-4.276859503839622e-05,660.0000000003862,1414.5967741928812,60.0,103.918367346939,1.23510798731555,60.0,651769,1,1,108761.662027126,1196.40995106467,1,11493100381,11493100380111
282.0,0.0,0.161445250566185,0.00024649122806996867,3689.9999999999736,261.2298387096753,290.16,0.03033333333330428,0.161445250566185,-0.0003222222222215266,3779.9999999999714,351.229838709673,288.66,-0.0003333333333327017,0.161445250566185,-1.1111111111079109e-05,4109.999999999933,681.2298387096344,,,,,,,,,,,,,67.0,33.265306122449,1.38248257394352,67.0,649355,1,1,108950.347657188,1648.61354540573,1,11493100371,11493100370511
281.0,-0.15500000000005776,0.161445250566185,-0.002579239766083792,2819.999999999784,248.34677419355057,290.58,-0.00033333333333235814,0.161445250566185,-1.1111111111056204e-05,3509.9999999997062,441.65322580637167,289.98,-0.000666666666666313,0.161445250566185,1.666666666673614e-05,3869.999999999626,801.6532258062916,,,,,,,,,,,,,60.0,28.4722222222222,1.42338948887472,60.0,647332,1,1,109108.843586441,2194.40929330643,1,11493100371,11493100370411
280.0,0.0,0.161445250566185,0.011066666666683754,1169.99999999979,0.09072580640190608,290.48,0.0,0.161445250566185,-0.00041111111111291246,1079.9999999999018,89.90927419348623,288.89,0.0,0.161445250566185,4.444444444466121e-05,749.9999999998973,419.90927419349066,,,,,,,,,,,,,42.0,8.64,1.1691085906539,42.0,643303,1,1,109415.772211342,2308.37148579414,1,11493100371,11493100370211
279.0,-0.019125000000000846,0.161445250566185,-3.98437500000035e-05,3029.999999999797,7.741935483945781,289.03,0.017000000000008716,0.161445250566185,0.000366666666667035,3149.999999999644,112.25806451590097,288.39,-0.0002380952380955196,0.161445250566185,1.6326530612270047e-05,4290.000000000188,1252.2580645164453,289.05,0.03133333333344369,0.161445250566185,0.0016444444444541917,1500.0000000004975,1537.7419354832455,287.87,-1.587301587300394e-05,0.161445250566185,4.152179390297728e-05,629.9999999999006,2407.741935483842,58.5,153.138888888889,1.0742209079715,58.5,641269,1,1,109564.204906991,941.738052785037,1,11493100371,11493100370111
278.5,0.0,0.418640940799525,0.00038296296296314877,2969.99999999835,220.02822580616657,289.42,0.0005416666666672477,0.418640940799525,-1.3252314814845767e-06,1949.999999998662,799.9717741935217,288.06,-0.003666666666671596,0.418640940799525,-0.00014444444444485505,720.0000000000008,2029.9717741921827,287.64,0.026333333333364056,0.418640940799525,-0.008400000000020297,3029.999999998278,280.02822580609427,286.38,-0.00024561403508797166,0.418640940799525,4.462911665147671e-07,4019.9999999980055,1270.0282258058219,55.5,97.5555555555555,1.48805948883337,55.5,638847,1,1,109755.406345454,952.862321194172,1,11491000361,11491000360521
